node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
3785,0.05,0.05,0.05,3,1,7,5,"cell, stiffness, high, stabilization, eigenvalue",5,0.010720497887419966,0.45079245263064793,-2.815262768884388,175
4058,0.05,0.05,0.05,3,1,6,5,"function, basis, fractional, pdes, space",5,0.09100036332649707,0.5365219479735078,-2.3971527920747353,175
4813,0.05,0.05,0.05,3,2,9,5,"sph, particle, smooth, surface, incompressible",5,0.19154239302200654,0.6537694509565306,-1.686736006496811,175
4998,0.05,0.05,0.05,3,1,8,5,"smooth, fluid, biofilm, particle, computational",5,0.05926861721784382,0.6719356754232069,-1.686520737626442,175
5077,0.05,0.05,0.05,3,1,7,5,"lattice, boltzmann, droplet, medium, spread",5,0.10790008880727671,0.6855701740352851,-2.2097097055244626,175
5331,0.05,0.05,0.05,3,1,7,5,"peridynamic, pd, diffusion, meshfree, stabilization",5,-0.039083605329848246,0.5013072035844784,-2.2811524790389175,175
5369,0.05,0.05,0.05,3,1,11,5,"gradient, influence, local, globallocal, global",5,0.07249261379522273,0.5243453263256084,-4.811469487511324,175
5455,0.05,0.05,0.05,3,2,3,5,"spacetime, accelerate, implementation, fem, algorithm",5,0.144683891264886,0.34959812779031924,-1.8759401568420178,175
5589,0.05,0.05,0.05,3,1,6,5,"interface, isogeometric, challenge, stiffen, bspline",5,-0.15545417340421896,0.8032172313678728,-2.771664538998322,175
5599,0.05,0.05,0.05,3,2,6,5,"process, meshfree, gradient, order, material",5,0.021038286368043935,0.520781422556676,-1.6240985650604418,175
5613,0.05,0.05,0.05,3,2,8,5,"reduction, order, basis, parameterized, reduce",5,0.22783316574193915,0.5299574741477329,-2.1860008883599713,175
5631,0.05,0.05,0.05,3,1,5,5,"plasticity, creep, process, component, inelastic",5,0.012198249446422074,0.4115228901828525,-2.430802370797369,175
5712,0.05,0.05,0.05,3,1,6,5,"mesh, subdivision, error, rate, convergence",5,0.013538444243093101,0.5892856216365121,-1.9475446784068424,175
5723,0.05,0.05,0.05,3,2,6,5,"flow, computation, method, st, isogeometric",5,0.19676396180764938,0.7510205084116801,-1.4261508358062547,175
5749,0.05,0.05,0.05,3,1,7,5,"distribution, property, inverse, meshfree, material",5,-0.0832211947476347,0.49200327498916147,-4.21388050964515,175
5844,0.05,0.05,0.05,3,2,4,5,"integration, weight, quadrature, moment, point",5,0.2572855165087158,0.8121815662694816,-1.922755807478365,175
5981,0.05,0.05,0.05,3,2,3,5,"fractional, diffusion, equation, finite, element",5,0.20789307909287733,0.7700732834203748,-0.47960295447901424,175
6158,0.05,0.05,0.05,3,2,6,5,"crack, composite, xfem, growth, nonlocal",5,0.04869544840368244,0.5824679780079831,-2.747845882807215,175
6175,0.05,0.05,0.05,3,1,7,5,"fem, robustness, deformation, ale, avoid",5,-0.14030019120660014,0.6487671465094478,-2.655241769725486,175
6203,0.05,0.05,0.05,3,2,5,5,"inversion, cpu, implementation, highfidelity, ensemble",5,-0.14010442186994682,0.36136434318403443,-4.671701102361749,175
6451,0.05,0.05,0.05,3,2,3,5,"mechanistic, model, stiffness, active, characteristic",5,-0.04856147333513292,0.6189444708338896,-2.2916899367464096,175
6567,0.05,0.05,0.05,3,2,6,5,"fracture, crack, anisotropic, failure, laminate",5,0.08045099313823864,0.7590689520556743,-1.940101568980785,175
6601,0.05,0.05,0.05,3,2,3,5,"cell, tissue, within, differentiation, process",5,0.15844562519475486,0.6896087830210853,-2.019676321685642,175
6691,0.05,0.05,0.05,3,1,6,5,"method, decomposition, configuration, elasticplastic, algorithm",5,0.019058296183229805,0.5187329688487867,-2.542184617028732,175
6896,0.05,0.05,0.05,3,1,3,5,"fsi, control, study, structure, active",5,0.010573208789539584,0.5754367028953793,-2.5329608058085267,175
7061,0.05,0.05,0.05,3,1,12,5,"anisotropy, contact, angle, void, phasefield",5,0.17520126309585793,0.35874103220741577,-2.651540477956286,175
7266,0.05,0.05,0.05,3,2,6,5,"field, phase, crack, propagation, ductile",5,0.1779058980260133,0.6866885578567616,-2.435223987347711,175
7389,0.05,0.05,0.05,3,1,8,5,"differential, equation, discontinuous, meshfree, pair",5,-0.07182126329371374,0.5291565645467623,-3.0850578992896303,175
7660,0.05,0.05,0.05,3,2,5,5,"model, peridynamic, crack, continuum, hybrid",5,0.028005559144077086,0.7319270626265281,-2.422515690505569,175
7727,0.05,0.05,0.05,3,2,3,5,"flow, field, shape, network, predict",5,0.01910610980861227,0.3760751164462791,-2.470875659382723,175
7745,0.05,0.05,0.05,3,2,5,5,"cut, damage, interphase, shear, formation",5,-0.05516212201598577,0.3386017130149314,-8.663362693962426,175
7752,0.05,0.05,0.05,3,1,2,5,"composite, recover, multiscale, thermoelastic, procedure",5,0.11643019039089815,0.4376198305672072,-2.644912756036698,175
7804,0.05,0.05,0.05,3,2,5,5,"deformation, elastic, equation, shell, inelastic",5,0.06517562124205575,0.5267843385536339,-2.5286032935241116,175
7833,0.05,0.05,0.05,3,2,3,5,"fiber, orientation, state, effective, reinforce",5,0.11067401496282245,0.7540524366475012,-1.9554247647049265,175
7836,0.05,0.05,0.05,3,2,4,5,"fiber, orientation, volume, fraction, distribution",5,0.3270710365002106,0.6726927726224455,-1.6030221432244989,175
7883,0.05,0.05,0.05,3,2,7,5,"predict, part, model, build, mechanic",5,0.03086097802549844,0.521706091340034,-2.002612511309241,175
7904,0.05,0.05,0.05,3,1,4,5,"effective, crack, reinforcement, concrete, twoscale",5,0.17405229747691534,0.5234528347368966,-3.1086157983866434,175
7940,0.05,0.05,0.05,3,2,5,5,"lock, shell, strain, fracture, formulation",5,0.06854406185462261,0.6273452624480775,-1.226346805380257,175
7948,0.05,0.05,0.05,3,2,5,5,"stiffness, matrix, diffusion, fractional, band",5,0.2738773942718664,0.7859823130733885,-3.0419795763877486,175
7969,0.05,0.05,0.05,3,1,19,5,"solid, systematic, fiber, j, alternative",5,0.00819195379775059,0.4903604019793636,-2.6856642005415967,175
8027,0.05,0.05,0.05,3,2,6,5,"model, mesoscopic, wave, flow, microstructure",5,-0.03147444901527619,0.3630214638605262,-4.6213840122914975,175
8043,0.05,0.05,0.05,3,2,3,5,"incompressible, kind, nearly, robustness, stable",5,-0.32052667525648865,0.6789033261973272,-2.1285865719577357,175
8076,0.05,0.05,0.05,3,2,6,5,"boundary, domain, condition, lattice, kernel",5,0.10557653156586493,0.5551304828243261,-2.4789434275201963,175
8105,0.05,0.05,0.05,3,2,5,5,"dynamic, magnetic, multibody, uncertainty, use",5,-0.10687536069905046,0.39720911621706356,-6.068381460199849,175
8114,0.05,0.05,0.05,3,2,7,5,"tire, computation, contact, system, st",5,0.038982925237015735,0.5666355086387971,-4.121116844843057,175
8179,0.05,0.05,0.05,3,2,3,5,"erosion, update, analysis, particle, method",5,0.09256855366019481,0.4342210798230055,-0.9159839098124076,175
8209,0.05,0.05,0.05,3,1,7,5,"point, structure, lattice, design, defect",5,0.04177374964207985,0.5705426828148331,-2.7039238571146726,175
8254,0.05,0.05,0.05,3,2,5,5,"body, rigid, contact, deformable, node",5,0.24271410936229482,0.6071160711502637,-1.8762289318785033,175
8267,0.05,0.05,0.05,3,1,2,5,"analysis, thermofluid, disk, heat, spin",5,0.36226704155941614,0.8068399083636407,-2.4575760091996477,175
8276,0.05,0.05,0.05,3,2,4,5,"mesh, element, computation, surface, computational",5,-0.02648391559786693,0.523884134097506,-1.4179718259029106,175
8279,0.05,0.05,0.05,3,2,6,5,"datadriven, material, data, constitutive, set",5,0.12041284301118502,0.6043305276578986,-1.2550267088181255,175
8437,0.05,0.05,0.05,3,2,4,5,"energy, strain, computation, discretization, anisotropic",5,-0.03295357139832781,0.3506924683656516,-2.4010021826795422,175
8440,0.05,0.05,0.05,3,2,4,5,"element, shell, interface, gap, node",5,0.02643477902075093,0.2602425137363201,-4.807377473993393,175
8446,0.05,0.05,0.05,3,2,3,5,"lattice, structure, mechanical, rod, may",5,0.12415110388782931,0.5002920648092359,-2.5355656025675986,175
8518,0.05,0.05,0.05,3,1,7,5,"impact, model, friction, consistent, problem",5,0.022006368741472205,0.47365461673979603,-1.710243140415121,175
8539,0.05,0.05,0.05,3,1,7,5,"crack, phasefield, thermal, fracture, couple",5,0.12639980999096573,0.689654141343648,-1.5470216172891635,175
8550,0.05,0.05,0.05,3,2,5,5,"time, heat, thermal, implicit, rate",5,-0.010234998534016593,0.8001081658557296,-2.1943010015543103,175
8560,0.05,0.05,0.05,3,2,1,5,"threedimensional, wing, viscous, capable, free",5,0.19296514749906205,0.41130538298267955,-2.624140091015991,175
8600,0.05,0.05,0.05,3,1,5,5,"interface, biofilm, equation, growth, electrical",5,-0.003991213954590754,0.4192032395445556,-4.57118358016297,175
8623,0.05,0.05,0.05,3,2,2,5,"reduce, reduction, micromorphic, decomposition, internal",5,-0.08291511149134431,0.5245697364197455,-4.530468852745534,175
8653,0.05,0.05,0.05,3,2,3,5,"magnetic, resolution, nonlinear, integral, couple",5,-0.04143681520781856,0.5000020052849351,-1.8803373995936599,175
8689,0.05,0.05,0.05,3,2,3,5,"provide, release, process, system, model",5,-0.036800716037278476,0.5052986800278461,-1.2463647352345553,175
8712,0.05,0.05,0.05,3,1,8,5,"imperfection, defect, geometric, response, inverse",5,0.28605035258279204,0.6718302717167466,-1.6030050176592503,175
8737,0.05,0.05,0.05,3,2,4,5,"pd, crack, xfem, plastic, methodology",5,-0.02505053824482905,0.4863353146576793,-4.270414601405908,175
8743,0.05,0.05,0.05,3,2,2,5,"level, set, phase, interface, energy",5,0.03519074917121964,0.5589961191910485,-2.0124654354259763,175
8761,0.05,0.05,0.05,3,2,3,5,"crack, split, stage, algorithm, two",5,0.058523797364225895,0.27672259263302296,-2.1456410524038962,175
8777,0.05,0.05,0.05,3,2,4,5,"enrichment, gxfem, globallocal, function, rotational",5,0.17990155127999702,0.5566282365799988,-5.657155910767746,175
8827,0.05,0.05,0.05,3,2,4,5,"strain, localization, plane, stress, condition",5,0.2438290231693477,0.7490914967531765,-1.388560322047348,175
8858,0.05,0.05,0.05,3,2,6,5,"thermal, laser, void, heat, thermomechanical",5,0.22444769493047953,0.7244423845917153,-1.9247460162230152,175
8877,0.05,0.05,0.05,3,2,5,5,"bem, fast, matrix, method, solve",5,0.14277236412961797,0.6375335007198999,-0.7519622135487216,175
8879,0.05,0.05,0.05,3,2,1,5,"crack, momentum, propagation, propagate, simulate",5,-0.08436616165889313,0.7027756489877477,-1.9434035485117707,175
8892,0.05,0.05,0.05,3,1,7,5,"part, vem, law, work, virtual",5,0.07440801897849572,0.5713012465406299,-1.995184354333928,175
8916,0.05,0.05,0.05,3,2,4,5,"interface, pressure, problem, concentration, diffusion",5,0.004281849465496259,0.42287118266978274,-4.745945404353112,175
8934,0.05,0.05,0.05,3,2,2,5,"turbine, computation, computational, resolution, branch",5,-0.0007806822804423241,0.39845602933176016,-6.433340718623976,175
8938,0.05,0.05,0.05,3,2,1,5,"interface, influence, material, damage, across",5,0.03248818090217243,0.5616675895235868,-2.3761268749329787,175
8939,0.05,0.05,0.05,3,2,2,5,"mass, order, matrix, formulation, superconvergent",5,0.18648334904158045,0.6471175119178113,-2.194568844731168,175
8947,0.05,0.05,0.05,3,2,3,5,"model, tensile, loading, composite, fibre",5,0.07894512841637955,0.6595498158957557,-2.7990871604831673,175
9031,0.05,0.05,0.05,3,2,2,5,"scale, time, critical, model, phasefield",5,-0.004382029742919194,0.5550193026964076,-1.9353309064101936,175
9034,0.05,0.05,0.05,3,2,5,5,"size, sve, band, homogenization, macroscopic",5,-0.013149983230791185,0.6201714635414041,-3.977854261129491,175
9056,0.05,0.05,0.05,3,1,10,5,"polymer, integration, network, behavior, full",5,0.009708055379767063,0.3299478780054101,-2.354078619921567,175
9069,0.05,0.05,0.05,3,2,2,5,"vary, cast, thickness, alloy, pore",5,0.086367345113656,0.7581420180605284,-2.3713743594773344,175
9087,0.05,0.05,0.05,3,2,4,5,"particle, contact, dem, shape, force",5,0.0759646558920847,0.6311241580619749,-1.9098755879559426,175
9109,0.05,0.05,0.05,3,2,4,5,"regularization, inverse, cell, traction, constraint",5,-0.031096275245998662,0.37960249499425397,-2.614192449957826,175
9112,0.05,0.05,0.05,3,2,2,5,"diffusion, functional, initial, free, temporal",5,-0.32606313494948236,0.35430886232519165,-2.5819354618140817,175
9119,0.05,0.05,0.05,3,2,5,5,"theory, beam, bayesian, problem, nonlocal",5,-0.05008660126286187,0.3496268769814533,-6.472262383227208,175
9122,0.05,0.05,0.05,3,1,9,5,"magnetic, relation, implicit, part, often",5,-0.11799919028344655,0.4084995805134531,-2.5383600260569272,175
9144,0.05,0.05,0.05,3,2,5,5,"data, compression, determination, state, body",5,-0.18067794421337904,0.41569077658348075,-4.979972506198531,175
9164,0.05,0.05,0.05,3,2,3,5,"nonlinear, data, approximation, freedom, degree",5,-0.14031694006484338,0.39895349650748396,-2.3881471542085375,175
9195,0.05,0.05,0.05,3,1,5,5,"polymer, wind, performance, composite, turbine",5,-0.08527031371377798,0.23706630972961867,-8.723132367295586,175
9205,0.05,0.05,0.05,3,2,2,5,"void, pressure, formation, macroscopic, reinforcement",5,0.04112572987458111,0.5886092062034021,-2.572363899086069,175
9216,0.05,0.05,0.05,3,2,2,5,"deep, function, neural, network, method",5,0.16425957194581658,0.6977999439574235,-1.171012399799883,175
9224,0.05,0.05,0.05,3,1,5,5,"effective, conductivity, phase, stiffness, design",5,0.10496339332337876,0.5126276515334622,-2.2220081086856402,175
9225,0.05,0.05,0.05,3,2,2,5,"field, virtual, parameter, identification, quantify",5,0.1326502367486142,0.5391120096741812,-2.754234550130802,175
9227,0.05,0.05,0.05,3,2,2,5,"element, hexahedral, tetrahedral, mesh, quadratic",5,0.2799315584412637,0.7099237887581117,-1.9939628664144688,175
9238,0.05,0.05,0.05,3,2,3,5,"rod, yield, crosssection, point, elastoplastic",5,0.08271292542105749,0.5189291342189296,-2.2618533204143665,175
9284,0.05,0.05,0.05,3,2,2,5,"fracture, pressure, diffusion, propagation, fluid",5,0.004452550672687084,0.4413666985081891,-2.407673146576037,175
9285,0.05,0.05,0.05,3,2,4,5,"pod, response, diagram, rom, interpolation",5,-0.14377171656223448,0.4121380243090627,-8.424140029978378,175
9293,0.05,0.05,0.05,3,2,2,5,"integration, cell, point, numerical, oscillation",5,0.11974848514947645,0.5176891832271073,-2.155945503806821,175
9310,0.05,0.05,0.05,3,2,3,5,"variable, state, scheme, thermodynamic, formalism",5,0.15409646882993702,0.3627428335876899,-3.3050242334474724,175
9314,0.05,0.05,0.05,3,2,2,5,"shock, kernel, reproduce, oscillation, formulation",5,0.2241016884340247,0.7514790724141058,-1.4917042553863582,175
9317,0.05,0.05,0.05,3,2,3,5,"interaction, peridynamics, pd, statebased, nonlocal",5,0.3273954790488901,0.7685077907966809,-2.0454947972694013,175
9322,0.05,0.05,0.05,3,2,4,5,"flow, growth, mesh, st, tissue",5,-0.14109131186272972,0.39167491662832343,-6.967463942692558,175
9328,0.05,0.05,0.05,3,1,7,5,"smooth, mesh, quality, free, widely",5,0.0994739438139217,0.33133069274915605,-2.711340765615505,175
9329,0.05,0.05,0.05,3,2,3,5,"pore, formation, rate, additive, manufacturing",5,0.33233757227774435,0.6646425875647688,-2.1315504810910917,175
9334,0.05,0.05,0.05,3,2,4,5,"macroscopic, reduce, field, fluctuation, mode",5,0.08965364543074418,0.637906072055243,-2.5654476495186667,175
9355,0.05,0.05,0.05,3,1,2,5,"boundary, grain, specimen, orientation, dimensional",5,0.1849044926108947,0.41445906995782983,-2.8340413142092484,175
9364,0.05,0.05,0.05,3,2,4,5,"interface, fold, meshfree, introduce, shell",5,-0.09150727702236203,0.3253537791928838,-4.435389613146367,175
9367,0.05,0.05,0.05,3,2,5,5,"integral, line, boundary, method, improve",5,0.0645876050321102,0.3416103478287861,-1.6569126520224942,175
9378,0.05,0.05,0.05,3,2,3,5,"behaviour, occur, due, contribution, residual",5,0.0483335043135227,0.6205017774545133,-2.272285523963454,175
9389,0.05,0.05,0.05,3,2,5,5,"uncertainty, load, stochastic, spatially, quantify",5,0.2612722014963724,0.6857648565420392,-2.675882499866273,175
9398,0.05,0.05,0.05,3,2,2,5,"effect, reduce, enhance, addition, layer",5,-0.09641527007058233,0.36039116816403727,-2.4306679832808227,175
9403,0.05,0.05,0.05,3,2,3,5,"model, couple, system, heart, frequency",5,-0.026295374973067092,0.4607310401793174,-5.033756393584069,175
9405,0.05,0.05,0.05,3,2,3,5,"analysis, frequency, component, vibration, response",5,0.1279170895061625,0.5415804196969642,-2.129282628641115,175
9409,0.05,0.05,0.05,3,2,3,5,"stability, degradation, equation, rate, partial",5,-0.04674229339484818,0.4926947522848929,-2.11551800728735,175
9412,0.05,0.05,0.05,3,2,2,5,"time, integrator, explicit, impact, case",5,0.18417207831128662,0.6390869891751643,-1.9755973066121186,175
9414,0.05,0.05,0.05,3,2,1,5,"nodal, form, fe, objective, configuration",5,-0.09267819949773554,0.5280687177389666,-2.92936168231076,175
9416,0.05,0.05,0.05,3,2,4,5,"membrane, crack, optimization, optimal, strategy",5,-0.16058290266193026,0.42724805072293187,-4.576270727539953,175
9429,0.05,0.05,0.05,3,1,5,5,"thermal, vibration, deformation, structural, metal",5,0.18852542518052895,0.5198332650125534,-2.2411595271387172,175
9443,0.05,0.05,0.05,3,2,3,5,"implementation, multiple, implicit, state, principal",5,-0.17806761588565864,0.3331784368591512,-7.396349219516779,175
9444,0.05,0.05,0.05,3,2,2,5,"nitsches, weight, higherorder, stabilization, form",5,0.18629261117561752,0.528844276482069,-1.780155164626596,175
9458,0.05,0.05,0.05,3,2,5,5,"element, virtual, vem, plate, layer",5,0.004468943737302585,0.49323481812001424,-4.509764839332986,175
9460,0.05,0.05,0.05,3,2,4,5,"surface, peridynamic, nonlocal, effect, boundary",5,0.11963684794780272,0.41802190156849794,-1.6612091197696786,175
9467,0.05,0.05,0.05,3,2,4,5,"mesh, move, method, isogeometric, movingmesh",5,0.055631583684479624,0.7507074933745942,-2.008441853796007,175
9471,0.05,0.05,0.05,3,2,2,5,"benchmark, artificial, turbulent, machine, proven",5,-0.07693189543531127,0.43071198276396616,-3.218318410115997,175
9472,0.05,0.05,0.05,3,2,3,5,"mechanism, actuator, flexible, total, lagrangian",5,0.18238302691013059,0.5767517253465,-2.3699078261574416,175
9475,0.05,0.05,0.05,3,2,2,5,"time, discrete, balance, function, continuum",5,0.018103646388026466,0.4935821616680068,-2.2057993109322602,175
9476,0.05,0.05,0.05,3,2,3,5,"crack, moment, analyse, mesh, enrichment",5,-0.10824815492735487,0.4722319163832311,-6.552958756251945,175
9477,0.05,0.05,0.05,3,2,2,5,"train, drag, optimal, design, shape",5,0.2064528588862961,0.5427465118284875,-1.7478004813461532,175
9479,0.05,0.05,0.05,3,2,5,5,"dislocation, strain, rate, motion, manifold",5,-0.09005374880037656,0.3412950366565579,-6.83914372427793,175
9488,0.05,0.05,0.05,3,2,3,5,"crack, propagation, discrete, gradient, enhance",5,0.08535886149675564,0.5510055833118868,-2.528050443045786,175
9490,0.05,0.05,0.05,3,2,2,5,"contact, algorithm, line, surface, frictionless",5,0.20116504963907889,0.5414093874162864,-2.254199269728997,175
9492,0.05,0.05,0.05,3,2,3,5,"particle, deposition, load, transmission, pandemic",5,-0.22028639033060232,0.5542980453191939,-3.0409345667231493,175
9494,0.05,0.05,0.05,3,2,3,5,"function, field, shape, node, wavelet",5,-0.008721843417076141,0.6125791188943801,-2.90541190911542,175
9496,0.05,0.05,0.05,3,2,4,5,"particle, property, ratio, angle, orientation",5,0.1201017088130542,0.31147064444600225,-2.698371548806373,175
9498,0.05,0.05,0.05,3,2,3,5,"stress, lattice, cubic, crystal, elastic",5,0.08351242659180036,0.5418801469911487,-2.151069468835287,175
9500,0.05,0.05,0.05,3,2,2,5,"lr, nurbs, local, refinement, adaptive",5,0.32199938881807805,0.6370186057263885,-1.404450368603234,175
9501,0.05,0.05,0.05,3,2,2,5,"fe, compute, force, displacement, local",5,0.040663981339541515,0.4477299412223905,-2.0136833243740386,175
