node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
2224,0.5,0.05,0.05,3,2,7,5,"mode, displacement, modal, analysis, nonlinear",5,0.07695651835445896,0.6174713803292063,-1.5325006409795192,275
2243,0.5,0.05,0.05,3,2,9,5,"fluid, tire, mesh, flow, deformation",5,0.09543913242902205,0.5928639871522445,-1.4866015992451103,275
2258,0.5,0.05,0.05,3,2,16,5,"optimization, topology, function, set, constraint",5,0.13603716855795844,0.4098447322158565,-1.6671896749776447,275
2281,0.5,0.05,0.05,3,1,6,5,"objective, population, illustrate, localize, global",5,-0.20989181573139054,0.5572858586490198,-2.380454906559377,275
2378,0.5,0.05,0.05,3,2,4,5,"mass, matrix, order, formulation, superconvergent",5,0.18648334904158045,0.6471175119178113,-2.1469842542441713,275
2685,0.5,0.05,0.05,3,2,7,5,"component, stress, computation, discretization, material",5,-0.0364510506894807,0.3556679941065492,-1.5461396127350904,275
2874,0.5,0.05,0.05,3,2,6,5,"plate, method, approximation, finescale, kernel",5,0.10919872197929566,0.7439152254304087,-2.3487339209853046,275
2886,0.5,0.05,0.05,3,2,6,5,"boundary, condition, lattice, wave, kernel",5,0.048458580118171904,0.6000382796160479,-2.5312000071810656,275
2931,0.5,0.05,0.05,3,2,9,5,"crystal, orientation, mesh, polycrystalline, plastic",5,0.014698901248220394,0.5715412789232907,-2.195734217389058,275
3046,0.5,0.05,0.05,3,2,6,5,"interface, microstructures, phase, force, condition",5,0.07171857903657333,0.42614967213092336,-1.861700652482206,275
3145,0.5,0.05,0.05,3,2,5,5,"turbine, framework, stvms, wind, mdm",5,0.20464540388530747,0.8759262347474032,-1.6972511066603286,275
3696,0.5,0.05,0.05,3,2,3,5,"melt, laser, powder, slm, process",5,0.4321631451061411,0.9100521582313087,-0.6346065440119777,275
3758,0.5,0.05,0.05,3,2,5,5,"strain, localization, plane, plasticity, condition",5,0.23815325911367427,0.7562848117161838,-1.5048722747416292,275
3785,0.5,0.05,0.05,3,1,8,5,"macroscopic, impact, friction, multiscale, granular",5,-0.097589306511047,0.5568289709741119,-2.8781414251290665,275
3876,0.5,0.05,0.05,3,2,6,5,"strain, plastic, decomposition, elastoplastic, stress",5,0.13739787283441704,0.6566274977174906,-1.790588058199924,275
4099,0.5,0.05,0.05,3,2,3,5,"type, generalize, theory, thermomechanical, explicit",5,0.12514274152903587,0.40567929371123795,-2.5483745688735033,275
4230,0.5,0.05,0.05,3,1,6,5,"model, dislocation, rate, limit, strain",5,0.08154853893815359,0.5167221800434999,-2.167725224114605,275
4366,0.5,0.05,0.05,3,2,5,5,"integration, quadrature, point, weight, cell",5,0.20061271800438138,0.6273494737403786,-2.164207563962641,275
4527,0.5,0.05,0.05,3,2,5,5,"system, linear, matrix, iterative, preconditioner",5,0.14087084607798678,0.6896648058143088,-2.50145685442784,275
4533,0.5,0.05,0.05,3,2,7,5,"porous, consolidation, medium, fluid, cluster",5,-0.038789833057679225,0.5504918114098061,-8.074316493733065,275
4759,0.5,0.05,0.05,3,1,10,5,"composite, fiber, process, filler, particle",5,0.1390737488690937,0.5953943086186538,-2.430504889645932,275
5231,0.5,0.05,0.05,3,2,5,5,"standard, scheme, mesh, micromorphic, dual",5,-0.21633273227517963,0.46519827934289903,-5.141797168345961,275
5573,0.5,0.05,0.05,3,1,4,5,"implementation, stretch, principal, u, similar",5,0.13442457821858098,0.4485014416768637,-2.758222291895169,275
5717,0.5,0.05,0.05,3,2,5,5,"beam, solid, deformation, electric, kirchhofflove",5,0.0757322199059304,0.5162171906356641,-4.9500905912365765,275
6148,0.5,0.05,0.05,3,2,7,5,"wave, acoustic, layer, domain, frequency",5,0.18343007219466242,0.6030615824229519,-1.7271509990589795,275
6418,0.5,0.05,0.05,3,2,3,5,"field, data, virtual, strain, parameter",5,0.026356934030006406,0.44159933995433487,-1.969094733713162,275
6583,0.5,0.05,0.05,3,1,7,5,"crack, failure, damage, microstructure, multiscale",5,0.07263085142379898,0.5798054945354332,-2.0019243495218104,275
6667,0.5,0.05,0.05,3,2,5,5,"interface, composite, data, crack, cohesive",5,-0.08863007130005068,0.505438691735335,-2.343010519003242,275
6744,0.5,0.05,0.05,3,2,8,5,"shear, beam, plate, theory, kinematics",5,0.18502903349369254,0.6393291656665683,-2.0174174024344906,275
6882,0.5,0.05,0.05,3,2,8,5,"interface, nonmatching, multiplier, domain, lagrange",5,0.25088972351970806,0.6546210903289917,-1.6348955363009932,275
7148,0.5,0.05,0.05,3,2,3,5,"contact, inhomogeneity, surface, algorithm, direction",5,0.14712650467588304,0.5798415065167901,-1.8722937868467455,275
7193,0.5,0.05,0.05,3,2,4,5,"time, step, scheme, stability, matrix",5,0.10660500077600074,0.4879787474793208,-1.9402378865908905,275
7452,0.5,0.05,0.05,3,2,6,5,"shear, band, strain, shell, thermal",5,-0.04982150948485493,0.5423038824528682,-6.482875760322109,275
7592,0.5,0.05,0.05,3,1,9,5,"elastoplastic, datadriven, task, compression, asymmetric",5,-0.16047206122773958,0.3692042298181673,-6.9260098617729025,275
7596,0.5,0.05,0.05,3,2,4,5,"optimization, material, design, topology, additional",5,0.17901632063078915,0.41155689264476686,-2.141163273897644,275
7606,0.5,0.05,0.05,3,2,7,5,"data, train, network, learn, prediction",5,0.25024920286415436,0.866176237448214,-1.34807529105838,275
7722,0.5,0.05,0.05,3,2,6,5,"mechanical, plasticity, microstructural, microstructure, twin",5,-0.1245388820538745,0.4116160293279657,-7.102232864595249,275
7854,0.5,0.05,0.05,3,2,4,5,"spacetime, algorithm, enrichment, implementation, solver",5,0.04039190524612948,0.279977876271221,-2.3117717590967013,275
8105,0.5,0.05,0.05,3,2,5,5,"fluid, principle, fracture, medium, pressure",5,-0.012863803947010427,0.4074224406993605,-2.4245063101850723,275
8158,0.5,0.05,0.05,3,1,7,5,"multiphysics, scale, simulation, role, play",5,-0.06698724191498029,0.6480687628035651,-2.044519589621676,275
8292,0.5,0.05,0.05,3,2,6,5,"shell, data, compression, meshfree, kernel",5,-0.32660346443918153,0.26028183865545845,-9.525754759248212,275
8386,0.5,0.05,0.05,3,2,8,5,"bem, fast, matrix, solve, solver",5,0.21252002981433563,0.6999073128454667,-1.2355762888871,275
8540,0.5,0.05,0.05,3,2,6,5,"element, mesh, hexahedral, tetrahedral, generation",5,0.26383941611984174,0.6642931343325784,-2.554809129702835,275
8640,0.5,0.05,0.05,3,2,6,5,"random, uncertainty, probabilistic, field, mesoscale",5,0.16431764944727467,0.7538237871298736,-1.779440983328606,275
8703,0.5,0.05,0.05,3,1,5,5,"strain, film, thin, test, image",5,0.10665702534580317,0.3965310816813198,-2.4156410658885683,275
8783,0.5,0.05,0.05,3,1,5,5,"data, storage, via, achieve, hyperreduction",5,-0.0917187172954651,0.5531900445982507,-2.8819382146239256,275
8789,0.5,0.05,0.05,3,2,8,5,"fractional, diffusion, equation, nonlocal, beam",5,0.08039212654123894,0.5610233127745378,-4.1320699473284765,275
9004,0.5,0.05,0.05,3,2,4,5,"multilevel, rom, reducedorder, mode, filter",5,0.13797961571867592,0.8801892062121736,-1.808027276827417,275
9133,0.5,0.05,0.05,3,2,7,5,"kernel, gradient, smooth, shock, integration",5,0.10670420428207039,0.47145710284696457,-4.157184266514534,275
9357,0.5,0.05,0.05,3,2,6,5,"fracture, damage, ratedependent, viscoelastic, crack",5,0.15954523082104616,0.6797905268705456,-2.227816131577981,275
9552,0.5,0.05,0.05,3,2,5,5,"contact, friction, surface, law, system",5,0.09323727331245184,0.5636798191240465,-1.6528851636597601,275
9562,0.5,0.05,0.05,3,1,4,5,"diffusion, grain, compact, powder, finiteelement",5,0.07055127827140548,0.5677010935764729,-2.738649014708506,275
9604,0.5,0.05,0.05,3,2,4,5,"domain, cell, stiffness, physical, matrix",5,0.11662212718187766,0.4990238582610621,-2.0634622089458827,275
9690,0.5,0.05,0.05,3,2,4,5,"particle, shape, dem, contact, surface",5,0.15383509212206947,0.6114929972476785,-1.7852583330319605,275
9757,0.5,0.05,0.05,3,2,5,5,"fiber, strain, beam, onedimensional, inside",5,0.00033033010024863805,0.5591088500197674,-2.848747021944642,275
9760,0.5,0.05,0.05,3,2,8,5,"nonlinear, problem, couple, fftbased, cg",5,0.12963534010824457,0.5954718204388892,-3.5102624106501508,275
9766,0.5,0.05,0.05,3,2,3,5,"convergence, optimization, two, gradient, highorder",5,-0.07310920913011434,0.4385985651557368,-2.572729215325843,275
9900,0.5,0.05,0.05,3,2,4,5,"phase, response, magnetic, diagram, slm",5,0.05981415856161913,0.6500550796230453,-3.1277600514556134,275
10007,0.5,0.05,0.05,3,2,8,5,"random, stochastic, structure, field, response",5,0.11353712536315592,0.6484468681413973,-1.3267024424683471,275
10247,0.5,0.05,0.05,3,1,7,5,"particle, displacement, aspect, ratio, angle",5,0.0029695581583776,0.3083834193095522,-2.995157657947482,275
10338,0.5,0.05,0.05,3,2,3,5,"void, pressure, solve, move, front",5,-0.17417622575472072,0.21365138931898936,-2.604257182804879,275
10511,0.5,0.05,0.05,3,2,7,5,"material, lattice, cubic, mesh, data",5,0.039668798009822065,0.5542376153420827,-2.228832706369428,275
10586,0.5,0.05,0.05,3,2,3,5,"surface, composite, modulus, effective, inhomogeneity",5,0.08687012987034966,0.531999646271341,-2.824998858827278,275
10661,0.5,0.05,0.05,3,2,3,5,"stability, membrane, instability, symmetry, show",5,0.05037494662398343,0.626080908095366,-1.8504478929490351,275
10671,0.5,0.05,0.05,3,2,5,5,"damage, energy, free, evolution, nonlocal",5,0.0529292733840079,0.498413578306984,-2.620113083076002,275
10715,0.5,0.05,0.05,3,2,8,5,"error, estimation, basis, estimate, pinn",5,-0.20174964392294586,0.49308303052114255,-10.886552872055697,275
10789,0.5,0.05,0.05,3,2,7,5,"thermal, vibration, deformation, structural, heat",5,0.14039071572448314,0.4918545784235051,-2.1854580265013652,275
10905,0.5,0.05,0.05,3,2,3,5,"subdomain, cell, surface, edge, decomposition",5,0.025423531103097762,0.253446076488318,-2.4535628429410687,275
11031,0.5,0.05,0.05,3,2,4,5,"efficiency, propose, online, procedure, nonlinear",5,0.07245130545140974,0.4865436191270757,-1.8900436091986315,275
11072,0.5,0.05,0.05,3,2,3,5,"rubber, step, process, change, material",5,0.11704225516497838,0.5134490921904336,-1.2515667531484385,275
11192,0.5,0.05,0.05,3,2,4,5,"optimization, topology, reduction, thermal, parametric",5,0.1005620004585966,0.5004618099690938,-2.441572632402097,275
11371,0.5,0.05,0.05,3,2,7,5,"crack, fracture, phase, ductile, failure",5,0.20760376542567957,0.8066899577880731,-1.812078225434884,275
11472,0.5,0.05,0.05,3,2,4,5,"enrichment, gxfem, globallocal, function, problem",5,0.29628453319833326,0.7851291378476203,-0.656793519520256,275
11513,0.5,0.05,0.05,3,1,4,5,"geometrical, internal, defect, mechanical, utilize",5,0.07909036168358549,0.5127648361536927,-2.5121883686276756,275
11677,0.5,0.05,0.05,3,2,3,5,"inclusion, heat, regularization, data, integral",5,-0.001963474108844859,0.25940989369143286,-6.936623822359107,275
11698,0.5,0.05,0.05,3,2,5,5,"smooth, smoothed, force, contact, spherical",5,0.010590601557149616,0.651656974042145,-2.150769464977932,275
11700,0.5,0.05,0.05,3,2,4,5,"representation, growth, wing, motion, biofilm",5,-0.29290919316258623,0.21235055891735688,-13.383459223933283,275
11763,0.5,0.05,0.05,3,2,6,5,"particle, deposition, transmission, computational, air",5,-0.15405076021639863,0.5604925131958403,-2.217883405058479,275
11787,0.5,0.05,0.05,3,2,8,5,"contact, surface, beam, frictional, search",5,0.01021192167379295,0.3926754136979104,-4.999743742378915,275
11857,0.5,0.05,0.05,3,2,6,5,"fiber, orientation, model, state, effective",5,0.16213882442820016,0.7143929188413065,-1.6624080524641556,275
11896,0.5,0.05,0.05,3,1,1,5,"phase, usually, refinement, thin, capture",5,-0.14501893486724904,0.49170770525500246,-2.432821716146413,275
11921,0.5,0.05,0.05,3,2,3,5,"node, material, shell, collocation, homogeneous",5,-0.13395613675212145,0.421692487602537,-3.187493786006123,275
11985,0.5,0.05,0.05,3,1,4,5,"rkpm, shell, beam, function, kernel",5,0.15006953613587287,0.6300038030640204,-1.76953905462784,275
12124,0.5,0.05,0.05,3,2,5,5,"wave, analysis, periodic, propagation, structure",5,0.15735850997431344,0.4754700965741434,-1.8395159217605292,275
12142,0.5,0.05,0.05,3,2,2,5,"erosion, update, analysis, particle, method",5,0.09256855366019481,0.4342210798230055,-0.9159839098124076,275
12206,0.5,0.05,0.05,3,2,8,5,"damage, model, crack, mode, shear",5,0.026350603906842567,0.5784388442447079,-2.0028374205259296,275
12305,0.5,0.05,0.05,3,2,1,5,"shell, laminate, damage, composite, kirchhofflove",5,0.25436856669634633,0.8486344333929262,-2.1359665870245608,275
12321,0.5,0.05,0.05,3,2,2,5,"probability, system, evolution, density, stochastic",5,0.21212970383188537,0.7495815833884205,-1.6319823968856972,275
12337,0.5,0.05,0.05,3,2,2,5,"basis, reduction, analysis, error, pod",5,0.03716510288471965,0.5137128549591103,-2.3143475552513197,275
12373,0.5,0.05,0.05,3,2,2,5,"growth, twin, address, propagation, need",5,0.053573748296468646,0.3701996192358104,-4.057095272416758,275
12391,0.5,0.05,0.05,3,2,3,5,"gap, mortar, work, interface, wake",5,-0.00298870367099206,0.34152761726753583,-4.437707271315409,275
12443,0.5,0.05,0.05,3,2,4,5,"magnetic, field, constitutive, formulation, electric",5,0.08720935914682668,0.6644275439453642,-1.7414657852642932,275
12497,0.5,0.05,0.05,3,2,4,5,"cell, tissue, within, electric, electrical",5,0.03896208052103904,0.7066648444482801,-2.558778998035352,275
12548,0.5,0.05,0.05,3,2,3,5,"cg, hybrid, flux, discontinuous, potential",5,0.030409518688886084,0.7410875592863295,-1.6742021356656314,275
12552,0.5,0.05,0.05,3,2,3,5,"ductile, source, parameter, information, inversion",5,-0.08435153596785039,0.4371748789859794,-7.051127827364224,275
12612,0.5,0.05,0.05,3,2,7,5,"crack, couple, fluid, parallel, solver",5,-0.14148377960623948,0.4038154389331904,-4.9727833621250905,275
12620,0.5,0.05,0.05,3,2,6,5,"zss, integral, fe, design, error",5,-0.25359847019804654,0.4118629590404218,-2.6732669054812246,275
12646,0.5,0.05,0.05,3,2,4,5,"pgd, design, module, optimize, deal",5,-0.14176186746680283,0.46660291175960006,-1.9247286930139236,275
12752,0.5,0.05,0.05,3,2,4,5,"sensitivity, failure, composite, laminate, parameter",5,0.17855429313961477,0.5936541440675759,-1.801198554612722,275
12762,0.5,0.05,0.05,3,2,5,5,"surface, subdivision, weight, isogeometric, warp",5,-0.26574184906012893,0.166758328380921,-11.28435325748949,275
12771,0.5,0.05,0.05,3,2,4,5,"unit, homogenization, cell, macroscopic, property",5,0.17824366019174345,0.699206939158196,-1.285925317282701,275
12780,0.5,0.05,0.05,3,2,2,5,"cell, inverse, traction, growth, force",5,-0.15389070036559327,0.35498651210124665,-5.003690306181459,275
12785,0.5,0.05,0.05,3,2,3,5,"structure, boundary, mesh, optimize, design",5,0.025569668424422022,0.3412533396870169,-2.1604493782841563,275
12812,0.5,0.05,0.05,3,2,3,5,"function, shape, field, fracture, integration",5,0.006837978987829026,0.46800833947007076,-1.8881641999398362,275
12822,0.5,0.05,0.05,3,1,5,5,"contact, orthotropic, interface, model, adhesive",5,0.1230160141702332,0.5436616013306856,-2.3129537153810857,275
12826,0.5,0.05,0.05,3,2,4,5,"implementation, cycle, multiple, link, material",5,0.019259174201176142,0.45584995361275926,-2.298268428881839,275
12832,0.5,0.05,0.05,3,2,4,5,"deformable, pdes, object, human, simulate",5,-0.23777793186858256,0.6641378517176272,-2.0582652989192765,275
12836,0.5,0.05,0.05,3,2,2,5,"surface, peridynamic, theory, bulk, shell",5,0.01617310258524003,0.2903899703076515,-6.800676968282825,275
12842,0.5,0.05,0.05,3,2,7,5,"crack, split, surface, inside, introduce",5,0.014303032056307285,0.3100345394957074,-4.443934584080881,275
12860,0.5,0.05,0.05,3,1,1,5,"derivative, approximation, reproduce, collocation, kernel",5,0.29410654575817446,0.7820006023222937,-2.0137495383454715,275
12903,0.5,0.05,0.05,3,2,2,5,"meshfree, square, least, collocation, frequency",5,0.42658060545981275,0.9001614195084251,-2.0774633914597693,275
12930,0.5,0.05,0.05,3,2,2,5,"nonlocal, operator, type, differential, crack",5,0.28937017501796947,0.8873753287701691,-1.893788130416198,275
12937,0.5,0.05,0.05,3,1,1,5,"capability, development, particle, finite, mechanic",5,-0.06160909694502226,0.453640119955273,-1.9970040292918472,275
12939,0.5,0.05,0.05,3,2,3,5,"contact, angle, void, anisotropy, framework",5,0.04531239821718449,0.37077542929527824,-2.658686374439376,275
12955,0.5,0.05,0.05,3,2,3,5,"shell, isogeometric, apply, variant, nonsymmetric",5,0.08212819767115356,0.4306779918420724,-3.29739616014446,275
12958,0.5,0.05,0.05,3,2,4,5,"lr, nurbs, refinement, polymer, isogeometric",5,-0.061916121435263774,0.5058986485027863,-9.823167294377168,275
12962,0.5,0.05,0.05,3,2,2,5,"level, set, phase, energy, evolution",5,0.0795491528392456,0.6886561282344533,-2.058742970622364,275
12978,0.5,0.05,0.05,3,2,3,5,"tool, realtime, heat, machine, minimum",5,0.010422197848142948,0.6414690587144539,-2.799154862233503,275
12983,0.5,0.05,0.05,3,1,6,5,"total, term, extension, covid, transformation",5,-0.14954719593412324,0.2538629788177448,-7.069739013573132,275
12995,0.5,0.05,0.05,3,1,2,5,"shape, experimental, isotropic, fit, procedure",5,0.058570068711510895,0.33597343460195467,-2.524918929279433,275
13002,0.5,0.05,0.05,3,2,3,5,"time, large, step, rate, heat",5,0.11118680222417983,0.6716961437224359,-2.2687483669925346,275
13023,0.5,0.05,0.05,3,2,2,5,"condition, boundary, homogenization, continuum, macroscale",5,0.14076631161817882,0.6043614633247831,-2.217727548801313,275
13027,0.5,0.05,0.05,3,2,2,5,"microscale, multiscale, macroscale, prediction, concurrent",5,0.21596345772067038,0.6771551412580559,-1.9951820022614264,275
13028,0.5,0.05,0.05,3,2,3,5,"two, quantity, basis, step, reduce",5,0.036134358399745554,0.3816934112494291,-2.0134938188306557,275
13029,0.5,0.05,0.05,3,2,2,5,"formulation, interface, diffusion, continuity, problem",5,0.033525010830012254,0.5426078390398782,-2.0417216791360326,275
13038,0.5,0.05,0.05,3,2,3,5,"multibody, uncertainty, use, dynamic, forward",5,0.1569546072667275,0.5955111339210718,-1.7995066184748847,275
13040,0.5,0.05,0.05,3,2,4,5,"property, conductivity, effective, study, optimal",5,0.14002223856303303,0.5554762281558794,-1.9815546990818942,275
13044,0.5,0.05,0.05,3,2,6,5,"crack, fatigue, rigid, strength, shear",5,-0.11164069267907321,0.4720930813185693,-4.753831704885907,275
13053,0.5,0.05,0.05,3,2,3,5,"domain, method, conventional, decomposition, large",5,0.05237907558166566,0.4466450110915705,-1.8767543935754876,275
13055,0.5,0.05,0.05,3,2,5,5,"stochastic, random, parameter, global, dependency",5,-0.015576288324911185,0.679141050906773,-2.3190098163060355,275
13059,0.5,0.05,0.05,3,1,2,5,"common, chain, follow, incorporate, phasefield",5,-0.13918222547480902,0.5647328643734364,-2.467942906641961,275
13068,0.5,0.05,0.05,3,2,2,5,"solid, mechanic, fluid, rate, degradation",5,0.003713104440726478,0.41830335760775406,-3.02555960142733,275
13073,0.5,0.05,0.05,3,2,2,5,"homogenization, basis, transient, steadystate, derive",5,0.11717476928133948,0.38275353138957674,-2.715894680616718,275
13127,0.5,0.05,0.05,3,2,2,5,"lattice, structure, property, mechanical, design",5,0.112483689627667,0.6254552339710604,-1.436249079566696,275
13138,0.5,0.05,0.05,3,2,6,5,"surface, interface, elasticity, tire, theory",5,-0.08955823099606319,0.34403189972845133,-6.936354231997941,275
13141,0.5,0.05,0.05,3,2,4,5,"nodal, shape, constitutive, position, form",5,0.042229849480111464,0.5962480463166897,-2.2477957403401807,275
13146,0.5,0.05,0.05,3,2,3,5,"plastic, fem, discrete, fatigue, slip",5,-0.06214765981351641,0.3229682732953567,-3.135960099978513,275
13147,0.5,0.05,0.05,3,2,4,5,"rotational, wave, joint, beam, cell",5,-0.13408459455658106,0.3414979709442797,-4.774975117607506,275
13158,0.5,0.05,0.05,3,2,4,5,"uncertainty, load, stochastic, carlo, monte",5,0.35564277595648086,0.794438950548028,-2.1959498799687966,275
13159,0.5,0.05,0.05,3,2,1,5,"elastomer, like, filler, stiffness, active",5,-0.25787991141603184,0.7339340213661226,-2.082510746572812,275
13161,0.5,0.05,0.05,3,2,2,5,"mesh, method, move, boundary, iga",5,0.09563551045975327,0.6322834223472871,-2.3678566303718775,275
13168,0.5,0.05,0.05,3,2,2,5,"weight, ann, problem, output, poroelastic",5,0.15068093556655687,0.48131299285609747,-4.505689457487504,275
13177,0.5,0.05,0.05,3,2,4,5,"composite, crack, layer, laminate, xfem",5,0.05672014586559441,0.6253848628116258,-2.5192259051085157,275
