node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
4114,1.0,0.05,0.05,3,2,7,5,"boundary, grain, crystal, slip, gradient",5,0.14381103154069805,0.5569558469256011,-1.9944580810486296,245
7401,1.0,0.05,0.05,3,2,5,5,"lattice, stress, crystal, elastic, anisotropy",5,0.04237339297429872,0.5878440760444087,-2.304319687546275,245
593,1.0,0.05,0.05,3,2,16,5,"formulation, strain, lock, element, shell",5,0.11146493822342825,0.668548122723978,-1.4766025473620605,245
3091,1.0,0.05,0.05,3,2,4,5,"mechanical, force, microstructures, stress, condition",5,0.03535432879690908,0.43241020968229443,-1.911611229209207,245
3083,1.0,0.05,0.05,3,2,5,5,"system, energy, multiple, framework, device",5,0.0887218704860072,0.418940632225892,-2.798084956577841,245
455,1.0,0.05,0.05,3,2,4,5,"cluster, interaction, property, reduce, analysis",5,0.031056845577369114,0.5229213790414955,-1.3028219432274128,245
1788,1.0,0.05,0.05,3,1,4,5,"geometry, isogeometric, complex, iga, benefit",5,0.14168222904074748,0.6209551979695177,-2.383347520053509,245
1651,1.0,0.05,0.05,3,2,5,5,"integration, quadrature, point, moment, cell",5,0.2550217484634546,0.7222767834223053,-2.0686564194631307,245
5522,1.0,0.05,0.05,3,2,9,5,"shear, stress, plate, displacement, rotation",5,0.08613943113409014,0.6469654361619896,-1.789205852119632,245
2550,1.0,0.05,0.05,3,2,5,5,"fiber, direction, rotational, test, contact",5,-0.17929104713653582,0.3898127532937742,-4.236130784211573,245
572,1.0,0.05,0.05,3,1,12,5,"beam, model, deformation, present, rotation",5,0.052434814111018115,0.5292487726867353,-1.518023654210396,245
5847,1.0,0.05,0.05,3,2,7,5,"tire, meshfree, order, mesh, compression",5,-0.1598980977774444,0.25928032031303977,-6.483992178268568,245
5970,1.0,0.05,0.05,3,2,3,5,"beam, theory, nonlocal, response, bend",5,0.05093819566037154,0.5820380952791092,-2.314011279604537,245
2835,1.0,0.05,0.05,3,1,21,5,"illustrate, simulation, provide, effect, power",5,0.012940630793863764,0.44669943571076925,-2.3310794541234747,245
736,1.0,0.05,0.05,3,1,15,5,"model, particle, smooth, sph, simulation",5,0.12995600712661762,0.6704511986372073,-1.9743165682870039,245
81,1.0,0.05,0.05,3,1,7,5,"shell, outofplane, model, midsurface, computation",5,0.048103124730153726,0.44346034077246665,-1.90324367684544,245
2741,1.0,0.05,0.05,3,1,24,5,"equation, method, differential, solve, use",5,0.10213716912073949,0.5745571978593828,-1.0568361892994993,245
8486,1.0,0.05,0.05,3,2,6,5,"system, solution, linear, matrix, iterative",5,0.09620210299982242,0.5640713570356894,-1.9265002721012494,245
8426,1.0,0.05,0.05,3,2,7,5,"couple, magnetic, field, mechanical, constitutive",5,0.13419877445575423,0.6803630131486716,-1.5229473928136525,245
23,1.0,0.05,0.05,3,2,10,5,"model, covid, number, dynamic, disease",5,0.0600024624987767,0.5876265360002313,-2.505466962620581,245
7387,1.0,0.05,0.05,3,2,9,5,"global, pgd, use, parameter, decomposition",5,0.12995751179343762,0.604706090093936,-1.485010226222646,245
1412,1.0,0.05,0.05,3,2,7,5,"element, virtual, problem, formulation, vem",5,0.13966208490377016,0.6015390950437315,-2.047707901826482,245
7061,1.0,0.05,0.05,3,2,3,5,"boundary, condition, lattice, kernel, dynamic",5,0.0902727494999204,0.5510912118592677,-2.355332147319406,245
7786,1.0,0.05,0.05,3,2,10,5,"damage, tire, gradient, flow, mesh",5,-0.09867527365591419,0.39703972502166557,-2.0010113918204313,245
583,1.0,0.05,0.05,3,2,7,5,"element, rotation, displacement, shell, c",5,0.06248503333896671,0.4105658077052909,-4.591816064268699,245
717,1.0,0.05,0.05,3,2,5,5,"particle, contact, shape, dem, discrete",5,0.11329766519519009,0.5668970156741293,-2.387382510231597,245
801,1.0,0.05,0.05,3,2,9,5,"fiber, distribution, volume, composite, algorithm",5,0.10492138833406468,0.5978333949481246,-1.5796271673819953,245
361,1.0,0.05,0.05,3,2,8,5,"sph, particle, interaction, solid, instability",5,0.060281581883935266,0.7349304615102877,-1.6505432424773923,245
8506,1.0,0.05,0.05,3,1,10,5,"fiber, solid, strain, material, inside",5,0.05808982225522787,0.4721691324527525,-2.2678207865879862,245
3188,1.0,0.05,0.05,3,2,4,5,"element, virtual, part, vem, consider",5,0.1163908866655532,0.5755711687164646,-2.1920221266921893,245
204,1.0,0.05,0.05,3,1,4,5,"cell, within, process, tissue, differentiation",5,0.15844562519475486,0.6896087830210854,-2.647401768826415,245
5817,1.0,0.05,0.05,3,2,5,5,"contact, adhesive, solution, surface, solve",5,0.08339836815230778,0.580416427301979,-1.2501546283147678,245
2863,1.0,0.05,0.05,3,2,4,5,"laser, melt, powder, track, heat",5,0.33511704545777504,0.6392077811604584,-1.403658005700625,245
200,1.0,0.05,0.05,3,2,5,5,"predict, part, process, residual, build",5,0.20638445106042913,0.6228738241617736,-2.140168213370925,245
4765,1.0,0.05,0.05,3,1,11,5,"penalty, discretization, nonconforming, bem, multiplier",5,-0.13548306054614448,0.5057436244059841,-8.743808012580999,245
422,1.0,0.05,0.05,3,1,9,5,"contact, local, force, surface, problem",5,0.05901965925999643,0.371765246280037,-1.3289799082142542,245
5571,1.0,0.05,0.05,3,1,12,5,"meshfree, kernel, function, reproduce, particle",5,0.2980662991697126,0.7869543385123976,-1.1584522529833972,245
5317,1.0,0.05,0.05,3,2,10,5,"contact, friction, interface, constraint, formulation",5,0.12282354545633134,0.514963600939482,-1.307132241827092,245
1650,1.0,0.05,0.05,3,1,15,5,"turbine, blade, consideration, effective, impact",5,-0.03387061253526911,0.3545359153764501,-2.050211373159723,245
1231,1.0,0.05,0.05,3,2,10,5,"crack, mesh, shell, element, propagation",5,0.06154926386666145,0.4345804086706667,-1.683042680981211,245
4008,1.0,0.05,0.05,3,2,4,5,"cut, metal, particle, process, shear",5,0.04656442670594371,0.4714018017210731,-1.7577069845918036,245
3776,1.0,0.05,0.05,3,1,10,5,"information, source, approach, surrogate, stochastic",5,0.16927888447636902,0.6763059041334334,-2.235941395747751,245
7740,1.0,0.05,0.05,3,1,3,5,"adhesive, model, fatigue, damage, life",5,0.26131326326031357,0.7821729153372751,-2.154832235090891,245
1265,1.0,0.05,0.05,3,1,6,5,"mechanism, actuator, flexible, lagrangian, partition",5,-0.14616651512753687,0.3285447282004358,-8.95755210327297,245
79,1.0,0.05,0.05,3,1,21,5,"model, heart, cardiac, mechanical, time",5,0.12354536599699087,0.685777935808846,-1.7665982526876562,245
2231,1.0,0.05,0.05,3,1,10,5,"pd, two, interaction, continuum, peridynamics",5,0.14029791798104468,0.5670198170907462,-2.2811811828966744,245
8699,1.0,0.05,0.05,3,2,4,5,"thermal, vibration, heat, deformation, structural",5,0.14039071572448314,0.4918545784235052,-1.931462068663062,245
125,1.0,0.05,0.05,3,1,16,5,"topology, optimal, stiffness, study, membrane",5,1.2125148770985445e-05,0.3357438276277436,-2.6968757590883445,245
209,1.0,0.05,0.05,3,1,11,5,"process, effect, medium, spread, model",5,0.0496698745603145,0.41702324302926497,-2.099046930894432,245
1353,1.0,0.05,0.05,3,1,9,5,"crack, fracture, pd, xfem, propagation",5,0.23791053292266465,0.8113689959797441,-1.734372441290711,245
1784,1.0,0.05,0.05,3,1,7,5,"nonmatching, discretizations, lagrange, decomposition, region",5,0.02940685825037707,0.5043547216432965,-2.19718563893748,245
9249,1.0,0.05,0.05,3,1,8,5,"law, stress, three, structure, modulus",5,-0.0506054858937261,0.5302278705678968,-2.2898359967163002,245
4972,1.0,0.05,0.05,3,1,10,5,"beam, crosssection, stiffness, plate, surface",5,-0.055478789075893674,0.5512096184982618,-1.9261124383629737,245
931,1.0,0.05,0.05,3,1,25,5,"strain, stress, plastic, elastic, decomposition",5,0.1279320003610805,0.6721396584807284,-1.8865763958413713,245
8087,1.0,0.05,0.05,3,1,7,5,"particle, material, ratio, orientation, model",5,0.046262369537125876,0.512280045075046,-1.7030477679907914,245
8181,1.0,0.05,0.05,3,2,4,5,"rubber, step, mesh, process, change",5,0.08786114076238448,0.4905110077421888,-1.732100561068545,245
2380,1.0,0.05,0.05,3,1,7,5,"flux, hybrid, interface, potential, fem",5,0.045909014191060915,0.43588763376061995,-2.229847057443032,245
7013,1.0,0.05,0.05,3,1,12,5,"reduce, efficiency, number, system, approach",5,0.03783495466509067,0.5986279592540178,-1.341063615525412,245
3943,1.0,0.05,0.05,3,2,3,5,"stiffness, matrix, fractional, diffusion, equation",5,0.25428163891581235,0.7505318309041555,-2.06655819160799,245
123,1.0,0.05,0.05,3,1,13,5,"element, scale, polyhedron, polygonal, patch",5,-0.09302814662249495,0.6303692788319346,-3.2559028077693513,245
624,1.0,0.05,0.05,3,1,5,5,"mechanical, response, lattice, property, phase",5,0.07762751781136859,0.6498792285175565,-1.918038099046879,245
8871,1.0,0.05,0.05,3,1,5,5,"shape, failure, geometry, calculation, component",5,0.011822173379229629,0.3888431211781197,-2.482191394214824,245
9349,1.0,0.05,0.05,3,1,11,5,"plate, mode, make, warp, derivative",5,-0.028790053164472827,0.4879392744572222,-2.776461987405154,245
9472,1.0,0.05,0.05,3,2,6,5,"datadriven, material, data, constitutive, approach",5,0.1003452395389766,0.6803182004123911,-0.90614729938009,245
9790,1.0,0.05,0.05,3,2,6,5,"fracture, crack, anisotropic, energy, toughness",5,0.14516223394440067,0.6652672172249499,-2.389036344922027,245
9907,1.0,0.05,0.05,3,2,8,5,"topology, optimization, design, structure, additional",5,0.17715688120425593,0.41803507212329266,-1.7031425162564209,245
10069,1.0,0.05,0.05,3,2,6,5,"scheme, time, oscillation, integration, newmark",5,0.11827499467138285,0.5041863844202591,-4.70894217272005,245
10121,1.0,0.05,0.05,3,1,9,5,"model, inversion, highfidelity, ensemble, estimation",5,0.10318131452539707,0.594611983834954,-2.7158466863885193,245
10284,1.0,0.05,0.05,3,1,11,5,"static, displacement, mode, modal, lagrangian",5,-0.0032879586942117095,0.6087083963656934,-2.5637744995876557,245
10326,1.0,0.05,0.05,3,2,7,5,"shell, function, rkpm, shape, kernel",5,0.20870119388936317,0.7415231949193124,-2.126123150800388,245
10757,1.0,0.05,0.05,3,2,5,5,"mesoscopic, fsi, flow, part, rkpm",5,-0.21937825372630448,0.2579130888322694,-10.29013763020124,245
10777,1.0,0.05,0.05,3,2,4,5,"pressure, algorithm, velocity, crack, step",5,0.028881801772660986,0.397789684340237,-2.5262858605222456,245
11363,1.0,0.05,0.05,3,2,6,5,"wave, acoustic, frequency, experiment, match",5,0.12618599396934824,0.5787847922056615,-1.9940383856519894,245
11797,1.0,0.05,0.05,3,1,3,5,"grain, residual, stress, additive, manufacturing",5,0.28143979617969106,0.7838227564350132,-1.7056744684128102,245
11906,1.0,0.05,0.05,3,1,6,5,"volume, bulk, resolution, engineering, first",5,0.018196287154279324,0.38573561915773646,-2.487305997294231,245
12054,1.0,0.05,0.05,3,2,3,5,"structural, identification, response, strategy, input",5,-0.011095587764235476,0.6163561066632803,-2.356708276569982,245
12334,1.0,0.05,0.05,3,2,5,5,"field, data, virtual, parameter, strain",5,0.026356934030006406,0.441599339954335,-1.9766345354615829,245
12651,1.0,0.05,0.05,3,2,3,5,"shell, surface, background, coordinate, theory",5,-0.04777541707314556,0.46661669037390824,-2.2291865180919723,245
13783,1.0,0.05,0.05,3,2,6,5,"interface, gap, domain, surface, multiplier",5,-0.05072363833281483,0.4536891805912088,-2.3150178430740915,245
14318,1.0,0.05,0.05,3,2,8,5,"contact, surface, polymer, algorithm, frictionless",5,-0.018131102106630104,0.3880508069707168,-6.694712959840716,245
14437,1.0,0.05,0.05,3,2,8,5,"model, peridynamic, crack, nonlocal, continuum",5,0.08749841602270095,0.8235736433001509,-1.8451800818184885,245
14627,1.0,0.05,0.05,3,2,2,5,"instability, membrane, symmetry, thin, mode",5,0.2266682039959306,0.5729723773916843,-1.8861929572436538,245
15613,1.0,0.05,0.05,3,2,5,5,"interface, crack, cohesive, composite, interfacial",5,0.18931317814606458,0.6759800356271931,-2.244937989607724,245
15643,1.0,0.05,0.05,3,1,8,5,"dissipation, solver, wall, mechanism, science",5,-0.09707686255955886,0.5687996273572422,-4.749140382833295,245
15932,1.0,0.05,0.05,3,2,8,5,"boundary, integration, heat, domain, integral",5,0.08322999470565214,0.5646525951077338,-2.343179507516863,245
16104,1.0,0.05,0.05,3,2,6,5,"crystal, orientation, fast, convolution, microstructure",5,-0.23092461659409763,0.3166068095525981,-8.512076581166726,245
16189,1.0,0.05,0.05,3,1,7,5,"function, design, set, interpolation, isogeometric",5,0.0010161903542602307,0.4059087919875032,-2.3606774902545618,245
16202,1.0,0.05,0.05,3,1,3,5,"rate, uniform, natural, differential, nonuniform",5,-0.08567236226009292,0.5717584709185147,-2.56491104959706,245
16252,1.0,0.05,0.05,3,2,6,5,"contact, mesh, approach, formulation, body",5,0.012964041345891944,0.4223307872251619,-1.7776190869253412,245
16272,1.0,0.05,0.05,3,2,4,5,"fiber, orientation, stress, twin, localization",5,-0.10436256047913436,0.43520062965301626,-8.780409402279929,245
16555,1.0,0.05,0.05,3,2,11,5,"crack, damage, composite, multiscale, mode",5,-0.03129507662249811,0.47574678632210954,-2.3176866771838225,245
16859,1.0,0.05,0.05,3,2,4,5,"material, data, neural, network, cubic",5,0.1623236381316722,0.7772320737750907,-2.3959724436366288,245
16870,1.0,0.05,0.05,3,2,3,5,"fracture, pressure, model, diffusion, fluid",5,0.08328578715961518,0.5234862898641105,-2.1912147457505644,245
17180,1.0,0.05,0.05,3,2,9,5,"frequency, response, nonlinear, analysis, rotate",5,0.1262155146536439,0.39273215852317644,-2.0425572076717327,245
17229,1.0,0.05,0.05,3,2,2,5,"contact, stable, smoothed, region, spherical",5,0.014896491429965585,0.621042458792048,-2.676074436479504,245
17243,1.0,0.05,0.05,3,2,5,5,"spacetime, enrichment, accelerate, fem, implementation",5,-0.0038861678569138843,0.3479891279933239,-2.1241936032575053,245
17353,1.0,0.05,0.05,3,2,5,5,"error, local, refinement, mesh, approximation",5,0.1512838797549624,0.5424994861037795,-1.596102659443832,245
17650,1.0,0.05,0.05,3,2,6,5,"mesh, computation, fluid, tire, move",5,0.1461732340176205,0.6933276322856313,-2.604667341158396,245
17657,1.0,0.05,0.05,3,1,4,5,"function, loss, mechanic, pinn, capture",5,-0.001751263214655191,0.213196424758087,-4.95402058254534,245
17804,1.0,0.05,0.05,3,2,2,5,"enrichment, gxfem, globallocal, function, rate",5,0.3266046240144181,0.8232411272852547,-1.3192306840384014,245
17877,1.0,0.05,0.05,3,1,4,5,"surface, property, layer, wave, effect",5,0.08964496209531667,0.449009761273419,-2.0908097938990715,245
18116,1.0,0.05,0.05,3,2,3,5,"time, heat, rate, thermal, band",5,0.07078013425636726,0.8337980564506748,-2.5479350393080344,245
18213,1.0,0.05,0.05,3,2,2,5,"fiber, orientation, state, effective, reinforce",5,0.11067401496282245,0.7540524366475012,-1.9554247647049265,245
18308,1.0,0.05,0.05,3,1,6,5,"consolidation, novel, incremental, linearization, set",5,-0.032841883240127545,0.565339798704253,-2.213818275110035,245
18429,1.0,0.05,0.05,3,1,1,5,"imperfection, geometric, defect, inverse, know",5,0.30324757772478345,0.675136689008332,-1.8364529941766676,245
18491,1.0,0.05,0.05,3,1,4,5,"set, level, interface, phase, vem",5,-0.0725074324361054,0.5440813702541172,-2.98936711034848,245
18669,1.0,0.05,0.05,3,2,4,5,"crack, thickness, extend, xfem, porosity",5,-0.22841050800796653,0.3713622806982396,-7.139406592292531,245
18780,1.0,0.05,0.05,3,2,4,5,"diffusion, concentration, continuity, potential, front",5,0.03036750632995338,0.50725353372297,-6.941374151643399,245
18975,1.0,0.05,0.05,3,2,3,5,"contact, inhomogeneity, direction, algorithm, surface",5,0.147126504675883,0.57984150651679,-1.7127618109876592,245
18999,1.0,0.05,0.05,3,2,4,5,"element, shell, thickness, surface, additional",5,0.07204442033918317,0.5868890256213767,-2.099736290093804,245
19034,1.0,0.05,0.05,3,2,8,5,"et, al, mech, eng, macroscopic",5,0.36140667850869435,0.9193397698702874,-0.9360392567308071,245
19056,1.0,0.05,0.05,3,1,5,5,"problem, cell, traction, motivate, network",5,-0.2262211244907988,0.3335773389927587,-5.283823812677314,245
19288,1.0,0.05,0.05,3,2,5,5,"model, couple, system, frequency, fe",5,0.04690427501452289,0.4978915505215206,-2.539702910194372,245
19421,1.0,0.05,0.05,3,2,5,5,"element, mode, derive, modal, displacement",5,0.10571623899313425,0.630247015523751,-2.1696233856740954,245
19533,1.0,0.05,0.05,3,2,2,5,"multiscale, response, macroscale, microscale, macroscopic",5,0.1731283880660519,0.7547466042329709,-1.7447237894889327,245
19690,1.0,0.05,0.05,3,2,3,5,"network, neural, deep, topology, kernel",5,0.1030987535566937,0.6340395632007217,-2.0062477764565716,245
19757,1.0,0.05,0.05,3,1,6,5,"parameter, test, stabilization, element, incompressible",5,-0.025032210755876007,0.4772197436201786,-2.2141088323865366,245
19803,1.0,0.05,0.05,3,2,3,5,"collocation, solution, homogeneous, meshless, approximation",5,0.08439853091588587,0.6360034261550975,-2.026493534098754,245
19823,1.0,0.05,0.05,3,2,5,5,"bem, new, fast, matrix, equation",5,0.12471661843258194,0.5305982550470781,-1.5208364866999229,245
19880,1.0,0.05,0.05,3,2,4,5,"stress, state, cycle, two, new",5,-0.025060671919537907,0.4421537460634279,-1.919249897046273,245
20110,1.0,0.05,0.05,3,2,4,5,"cell, domain, stiffness, matrix, physical",5,0.11662212718187767,0.49902385826106216,-2.0422852500928625,245
20389,1.0,0.05,0.05,3,2,4,5,"st, flow, discretization, isogeometric, computation",5,0.27376573183681746,0.8543716522820592,-0.8968137758500612,245
20412,1.0,0.05,0.05,3,1,5,5,"thermal, pattern, laser, beam, efficiently",5,0.1775505426186087,0.3705556521566045,-2.843179831853418,245
20413,1.0,0.05,0.05,3,2,5,5,"derivative, approximation, collocation, reproduce, kernel",5,0.2941065457581745,0.7820006023222938,-1.909950771660304,245
20483,1.0,0.05,0.05,3,2,5,5,"wave, propagation, periodic, mass, dispersion",5,0.15092704441516044,0.7913875881652309,-2.099260952717567,245
20637,1.0,0.05,0.05,3,2,5,5,"fractional, diffusion, equation, element, oscillation",5,0.17194273453756495,0.7049312817999499,-1.6776312280615635,245
20644,1.0,0.05,0.05,3,2,5,5,"integral, boundary, structure, line, imperfection",5,-0.1287264641722885,0.2709002577417823,-9.435900895895733,245
20673,1.0,0.05,0.05,3,2,9,5,"stochastic, random, uncertainty, response, function",5,0.14361418939990303,0.6319666264347397,-1.2994247509424002,245
20770,1.0,0.05,0.05,3,2,6,5,"element, tetrahedral, linear, hexahedral, mesh",5,0.23496930848118036,0.6230342753928628,-1.9942659834688161,245
20829,1.0,0.05,0.05,3,2,4,5,"reduction, reduce, contact, lagrange, multiplier",5,0.1692741524424344,0.45743242807752427,-2.5419358964064576,245
20860,1.0,0.05,0.05,3,2,4,5,"electric, field, electrical, different, interpolation",5,0.06998552810230971,0.7023590179687272,-1.7666215553775857,245
20876,1.0,0.05,0.05,3,2,4,5,"temperature, tissue, heat, tool, loss",5,-0.12101262899556278,0.49231371164995374,-2.638175737784782,245
20938,1.0,0.05,0.05,3,2,4,5,"mortar, boundary, interpolation, handle, ability",5,-0.1634977999462795,0.4641016904957003,-2.33756411505743,245
20956,1.0,0.05,0.05,3,2,3,5,"random, structure, stochastic, field, analysis",5,0.127343196479715,0.6751205852993235,-1.2071688528588178,245
21053,1.0,0.05,0.05,3,2,4,5,"accelerate, simulation, shear, transformation, zone",5,-0.11723192725189709,0.3820088955554616,-2.719565667398439,245
21071,1.0,0.05,0.05,3,2,5,5,"fiber, ductile, reinforcement, fracture, effective",5,0.0073765343112911245,0.4374009484485069,-6.302142457086459,245
21138,1.0,0.05,0.05,3,2,4,5,"size, temporal, biofilm, critical, step",5,-0.05303338398911237,0.6213501586448261,-4.169598000043171,245
21166,1.0,0.05,0.05,3,2,4,5,"field, function, fracture, phase, shape",5,0.06495221692904973,0.5535104754737683,-1.9454017181797056,245
21296,1.0,0.05,0.05,3,2,4,5,"surface, plasticity, peridynamic, creep, bulk",5,-0.09453137423651685,0.2417471175284179,-7.58665896133448,245
21313,1.0,0.05,0.05,3,2,6,5,"data, network, train, learn, database",5,0.3219188895327729,0.9099658777475049,-1.77631170502761,245
21348,1.0,0.05,0.05,3,2,4,5,"magnetic, discrete, scheme, time, balance",5,-0.109460341094107,0.3852764810179271,-4.278126924360607,245
21393,1.0,0.05,0.05,3,2,5,5,"comput, strain, et, al, eng",5,0.47063244617917877,0.856754916270889,-1.2991389983374857,245
21418,1.0,0.05,0.05,3,2,2,5,"effective, composite, inhomogeneity, modulus, interphase",5,0.1361914851470578,0.5989198848351219,-2.83315066524579,245
21460,1.0,0.05,0.05,3,2,4,5,"model, equivalent, implementation, nonlinear, system",5,0.01303257537720598,0.529978692726529,-1.9901932514197036,245
21546,1.0,0.05,0.05,3,2,3,5,"surface, powder, stress, diffusion, composite",5,-0.10870844509775264,0.36999408119776234,-4.741100703423581,245
21574,1.0,0.05,0.05,3,2,4,5,"optimization, uncertainty, two, pod, stability",5,-0.03071934775938499,0.40292607629479543,-3.09075117058549,245
21575,1.0,0.05,0.05,3,2,2,5,"low, topology, optimization, design, resolution",5,0.18560207438694418,0.566690165132669,-1.896512317931419,245
21632,1.0,0.05,0.05,3,2,4,5,"fe, efficiency, system, area, industrial",5,-0.2266039088083119,0.46371523478935284,-2.8177919738395607,245
21671,1.0,0.05,0.05,3,2,5,5,"mesh, smooth, wake, embed, fe",5,-0.11283894757182918,0.3300124089977022,-7.033878791039004,245
21693,1.0,0.05,0.05,3,1,8,5,"optimize, cell, tool, size, guide",5,-0.30318213553490303,0.4204851908821879,-2.9086345074294777,245
21699,1.0,0.05,0.05,3,2,3,5,"constraint, function, optimization, move, criterion",5,0.10605986065559816,0.36886369692606485,-2.7691216531619953,245
21709,1.0,0.05,0.05,3,2,4,5,"regularization, inverse, great, data, convergence",5,-0.09706533498700878,0.4581268230337197,-2.0634968270197978,245
21729,1.0,0.05,0.05,3,2,2,5,"implementation, similar, principal, software, stretch",5,0.0591937737660142,0.4818584856317485,-2.978914587980346,245
21730,1.0,0.05,0.05,3,2,2,5,"instability, satisfy, map, thermodynamic, instance",5,-0.42117369400304927,0.24928016357394028,-11.451498623039193,245
21746,1.0,0.05,0.05,3,2,3,5,"plastic, slip, fluctuation, multibody, correction",5,-0.2341912218780359,0.17311067903175054,-15.427372814859064,245
21769,1.0,0.05,0.05,3,2,4,5,"node, onedimensional, function, shell, polynomial",5,-0.09612668323314813,0.40216881938822924,-2.3523777295252453,245
21773,1.0,0.05,0.05,3,2,2,5,"condition, boundary, homogenization, motion, heat",5,-0.02013135198162151,0.43366057169627964,-2.804225666219984,245
21804,1.0,0.05,0.05,3,2,2,5,"erosion, analysis, update, particle, flow",5,0.125924603173598,0.43230413008514823,-1.5963423629293687,245
21823,1.0,0.05,0.05,3,2,1,5,"structure, condition, base, deformation, failure",5,-0.009722377440632292,0.48299358783853197,-1.9606698217061829,245
21856,1.0,0.05,0.05,3,2,4,5,"fluid, wing, dynamic, object, realtime",5,-0.09489304496326464,0.5251751611871375,-6.549219044193224,245
21870,1.0,0.05,0.05,3,2,4,5,"optimization, design, topology, thermal, sensitivity",5,0.21878217953588847,0.6295569141492647,-1.8545483470904034,245
21872,1.0,0.05,0.05,3,2,3,5,"fracture, ratedependent, viscoelastic, elastic, phasefield",5,0.27677718508688226,0.7185167012302982,-1.920862585511161,245
21898,1.0,0.05,0.05,3,2,3,5,"interface, influence, material, study, damage",5,0.043037068274516664,0.5289949910032862,-1.6481590110233735,245
21927,1.0,0.05,0.05,3,2,2,5,"sve, size, macroscopic, homogenization, without",5,0.11992659694734438,0.7279244621970035,-1.456660179409796,245
21947,1.0,0.05,0.05,3,2,6,5,"wavelet, matrix, stiffness, laminate, plate",5,0.16205559567138073,0.6202811185512292,-2.067722743833895,245
21973,1.0,0.05,0.05,3,2,4,5,"void, laser, formation, boundary, pressure",5,-0.029625531524608645,0.36647822701597954,-4.016475081020698,245
22022,1.0,0.05,0.05,3,2,1,5,"fold, rotation, plate, crack, discontinuous",5,0.2049958509728201,0.4381759547561119,-1.8715202166343132,245
22023,1.0,0.05,0.05,3,2,2,5,"fsi, control, study, active, examine",5,0.09021384205528496,0.5723310701933515,-2.7181409567002683,245
