node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
21090,1.0,0.05,0.05,3,5,"surface, thermodynamically, elasticity, multiplicative, property",5,-0.2254639293752386,0.5205434201634664,-2.5038415143807264,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,5
21369,1.0,0.05,0.05,3,5,"dissipation, impact, model, friction, equivalent",5,-0.0138403036118315,0.4532962117599303,-4.653384540082121,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,4
21427,1.0,0.05,0.05,3,5,"yield, stress, rod, plastic, crosssection",5,0.1903138042569934,0.6927381312401489,-2.632373648969144,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,3
21542,1.0,0.05,0.05,3,5,"stress, elastic, lattice, crystal, different",5,0.0598516393892056,0.44687015338338,-2.1779445351201696,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,10
21621,1.0,0.05,0.05,3,5,"enrichment, gxfem, globallocal, problem, function",5,0.2962845331983332,0.7851291378476203,-0.7297952911570834,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,2
21649,1.0,0.05,0.05,3,5,"provide, particle, progressive, initial, distribution",5,0.0470484685370528,0.4266768078877795,-2.6279440063601283,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,5
21728,1.0,0.05,0.05,3,5,"plate, shear, displacement, element, composite",5,0.066906408314906,0.6048599469496467,-1.312117383301393,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,6
21793,1.0,0.05,0.05,3,5,"new, algorithm, configuration, calculate, decomposition",5,0.0484729361575971,0.4183425100219171,-2.623173519242691,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,4
21794,1.0,0.05,0.05,3,5,"contact, surface, search, beam, gap",5,0.064666705490289,0.4548198263364321,-2.818212541264234,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,4
21944,1.0,0.05,0.05,3,5,"function, gradient, order, meshfree, smooth",5,0.1579399134119334,0.5728060252732213,-2.30786238829807,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,5
22077,1.0,0.05,0.05,3,5,"strategy, artery, variant, discretize, incompressible",5,-0.5192482661300375,0.3768954646819488,-7.325362302975584,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,4
22160,1.0,0.05,0.05,3,5,"crack, fracture, size, influence, solid",5,0.0246653667540407,0.5618637648584812,-1.9184422236983691,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,7
22208,1.0,0.05,0.05,3,5,"reduce, reduction, decomposition, micromorphic, proper",5,0.1415679287593329,0.7197899369427778,-2.360312439292376,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,5
22236,1.0,0.05,0.05,3,5,"parameter, metal, pinn, twin, data",5,-0.0904248470964216,0.3144805582842672,-8.853527650975874,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,3
22436,1.0,0.05,0.05,3,5,"method, degree, freedom, hybrid, system",5,0.1310508219968503,0.5835043204832062,-2.026503793154242,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,2
22484,1.0,0.05,0.05,3,5,"angle, void, anisotropy, system, develop",5,0.0084563825291215,0.4203180288640105,-1.8467885195233509,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,6
22485,1.0,0.05,0.05,3,5,"contact, line, surface, frictionless, algorithm",5,0.2011650496390788,0.5414093874162864,-1.7738793258038192,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,5
22598,1.0,0.05,0.05,3,5,"local, improvement, irregular, globallocal, global",5,0.0536621929298514,0.5350212953483732,-6.60103662209598,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,4
22774,1.0,0.05,0.05,3,5,"decomposition, crack, strain, plastic, cluster",5,-0.0572919028267954,0.4803238948063453,-4.701010669218816,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,4
22875,1.0,0.05,0.05,3,5,"turbine, blade, analysis, shell, wind",5,0.3302122191398288,0.7418764079505671,-1.4094716596041768,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,6
22925,1.0,0.05,0.05,3,5,"composite, failure, tensile, high, loading",5,0.1568524176448827,0.6317348117564252,-2.057749381931014,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,4
22939,1.0,0.05,0.05,3,5,"model, couple, shell, damage, laminate",5,0.0672445002508338,0.6529993812769892,-2.748299070841806,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,3
22969,1.0,0.05,0.05,3,5,"mesh, refinement, local, error, criterion",5,0.1579716513244045,0.4748620483000108,-2.324969855972684,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,2
23309,1.0,0.05,0.05,3,5,"medium, continuum, micromorphic, convergence, contact",5,-0.2235754202887565,0.2829989818690187,-6.558216484041108,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,1,5
23311,1.0,0.05,0.05,3,5,"orientation, crystalline, distribution, prediction, fe",5,-0.0111428874969391,0.5610778379408413,-2.084985309151896,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,3
23313,1.0,0.05,0.05,3,5,"contact, force, system, nodal, solve",5,0.0763280717217899,0.5123279641839619,-2.118712160057276,0.0431440001061623,0.5465249463571501,-2.883129322535009,265,2,4
