node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
1723,0.5,0.05,0.05,3,2,12,5,"optimization, topology, design, structural, material",5,0.22213800957886826,0.5476841823254956,-1.0487070099650704,275
1733,0.5,0.05,0.05,3,2,8,5,"reduction, thermal, frequency, couple, mechanical",5,0.01740450083928244,0.48547189172409266,-1.8390020190954388,275
1795,0.5,0.05,0.05,3,2,8,5,"process, material, structural, fatigue, manufacturing",5,-0.06324291381032936,0.46295012927323215,-4.690648741423061,275
1996,0.5,0.05,0.05,3,2,10,5,"crack, pd, meshfree, xfem, tip",5,0.14783139893771752,0.6943578569450826,-2.2602852074839745,275
2103,0.5,0.05,0.05,3,2,4,5,"bem, matrix, fast, solve, multidomain",5,0.24330461540601772,0.5253771893693617,-2.2501846117199475,275
2124,0.5,0.05,0.05,3,2,5,5,"mesh, fluid, fsi, move, flow",5,0.1662900866570921,0.7725059127000974,-1.8686725760272407,275
2193,0.5,0.05,0.05,3,2,9,5,"model, crack, peridynamic, continuum, hybrid",5,0.028005559144077086,0.7319270626265283,-2.615183569218311,275
2271,0.5,0.05,0.05,3,2,7,5,"integration, nonlocal, operator, type, mesoscopic",5,-0.11671819214761595,0.3993470058405205,-9.552105486858842,275
2284,0.5,0.05,0.05,3,2,9,5,"tire, contact, identification, structural, st",5,-0.21637373290491704,0.28213451278894713,-8.79314618731461,275
2656,0.5,0.05,0.05,3,1,12,5,"beam, electric, deformation, work, electrical",5,0.037386712579765884,0.6319159455493855,-2.3527085269400008,275
2732,0.5,0.05,0.05,3,1,4,5,"crack, fracture, propagation, mesh, enrichment",5,0.11331151492516352,0.6587115131447131,-1.8909396392066342,275
2842,0.5,0.05,0.05,3,1,8,5,"process, predict, part, build, residual",5,0.20638445106042913,0.6228738241617736,-2.2712411251677436,275
3216,0.5,0.05,0.05,3,2,12,5,"mech, et, al, comput, appl",5,0.7822820698560796,0.9937045734074467,-0.4761024736148219,275
3220,0.5,0.05,0.05,3,2,8,5,"error, basis, adaptive, estimate, procedure",5,0.0538112212887333,0.6000650268432698,-1.8660974896239526,275
3256,0.5,0.05,0.05,3,1,7,5,"composite, scale, procedure, multiscale, analysis",5,0.061246244609025946,0.4907188172307627,-1.6022332543551276,275
3301,0.5,0.05,0.05,3,2,6,5,"macroscopic, reduce, homogenization, fully, microscopic",5,0.049528749041559426,0.6638414870619066,-2.123198547827394,275
3328,0.5,0.05,0.05,3,1,4,5,"design, train, optimal, drag, new",5,0.1898351677373965,0.5596310666676796,-2.4094810748248543,275
3414,0.5,0.05,0.05,3,1,4,5,"model, artery, couple, system, wave",5,-0.04362531597585854,0.4884888650407846,-2.416563543797941,275
3437,0.5,0.05,0.05,3,2,3,5,"membrane, symmetry, instability, thin, verify",5,-0.026827886729136163,0.5931885235153832,-1.6867645839291008,275
3482,0.5,0.05,0.05,3,2,6,5,"random, structure, dynamic, response, stochastic",5,0.09782479495035665,0.6181292977758004,-1.918735438514841,275
3538,0.5,0.05,0.05,3,1,11,5,"model, friction, interface, impact, effect",5,0.04967893528144553,0.46633158851267964,-2.0748680190257645,275
3839,0.5,0.05,0.05,3,2,6,5,"contact, body, local, fiber, orientation",5,-0.09288905347157732,0.30437048482109896,-7.149924822177833,275
4587,0.5,0.05,0.05,3,2,9,5,"crack, damage, track, split, mode",5,-0.03823318795726809,0.37802349436749527,-2.61812559776878,275
4619,0.5,0.05,0.05,3,2,11,5,"stochastic, random, framework, heterogeneous, parameter",5,0.0662207489974718,0.5240876117560864,-1.5762964831013406,275
5060,0.5,0.05,0.05,3,1,8,5,"front, transform, separate, finiteelement, stiffness",5,0.1506443198053528,0.5529659773811649,-2.3399469822600802,275
5131,0.5,0.05,0.05,3,2,6,5,"pressure, diffusion, fractional, porous, pore",5,0.30502254880626684,0.6886197754213075,-2.5494784260725374,275
5153,0.5,0.05,0.05,3,2,5,5,"spacetime, enrichment, accelerate, fem, implementation",5,-0.0038861678569138843,0.3479891279933239,-2.1241936032575053,275
5574,0.5,0.05,0.05,3,2,4,5,"dynamic, vibration, allow, structural, multilevel",5,0.0833846027925476,0.5267182903051298,-2.5903738666148564,275
5666,0.5,0.05,0.05,3,2,8,5,"boundary, grain, size, crystal, slip",5,0.15571916675693978,0.5939269193078012,-2.233490800758321,275
5877,0.5,0.05,0.05,3,2,4,5,"biofilm, void, formation, growth, pressure",5,-0.001994936746622611,0.4848648577968489,-5.528565246769372,275
5999,0.5,0.05,0.05,3,2,9,5,"fracture, crack, anisotropic, toughness, energy",5,0.14516223394440067,0.6652672172249499,-2.098424333435596,275
6598,0.5,0.05,0.05,3,2,4,5,"contact, surface, formulation, search, line",5,0.1241402805459283,0.4439305252173413,-2.6690086248572693,275
6814,0.5,0.05,0.05,3,1,11,5,"method, convolution, fast, solver, fourier",5,0.25119597597137305,0.8000840628697503,-2.106402670978489,275
6871,0.5,0.05,0.05,3,2,4,5,"interface, surface, theory, cohesive, elasticity",5,0.10117991129067476,0.5491164525345034,-2.628787552819451,275
7197,0.5,0.05,0.05,3,1,4,5,"constitutive, formulation, approximation, electric, different",5,-0.03700644909222576,0.6126178443799473,-2.3086104518450385,275
7528,0.5,0.05,0.05,3,2,4,5,"surface, subdivision, equation, isogeometric, solve",5,0.10211406467217347,0.42018875104104936,-1.7640786052582857,275
7702,0.5,0.05,0.05,3,1,7,5,"probability, density, system, evolution, stochastic",5,0.21212970383188537,0.7495815833884203,-1.4697963536424319,275
7711,0.5,0.05,0.05,3,1,10,5,"rate, model, experimental, dislocation, mechanism",5,0.06601773364127761,0.4804579519825481,-2.559332473246203,275
7750,0.5,0.05,0.05,3,2,7,5,"system, linear, solution, iterative, matrix",5,0.09620210299982242,0.5640713570356894,-1.7530301148876846,275
7752,0.5,0.05,0.05,3,2,4,5,"fsi, part, rkpm, paper, framework",5,0.016193405022251573,0.4719070253129748,-1.4206969072879805,275
7758,0.5,0.05,0.05,3,1,7,5,"heat, inclusion, temperature, solution, integral",5,0.10204808415200206,0.377425939499665,-2.3831414198369223,275
7889,0.5,0.05,0.05,3,2,3,5,"order, reduce, parameterized, model, reduction",5,0.207950100859144,0.5562151023951005,-2.0664479819992714,275
7949,0.5,0.05,0.05,3,2,5,5,"gradient, kernel, reproduce, meshfree, smooth",5,0.3277522195354988,0.7145084134906603,-1.7607502019873216,275
8323,0.5,0.05,0.05,3,2,7,5,"boundary, function, kernel, condition, arbitrary",5,0.13355463251591893,0.6211864827830993,-1.8304638133749411,275
8648,0.5,0.05,0.05,3,2,4,5,"polymer, failure, composite, laminate, order",5,0.16151656616052942,0.6424426107403286,-1.6674685872962782,275
8719,0.5,0.05,0.05,3,2,3,5,"magnetic, couple, mechanical, constitutive, nonlinear",5,0.09595781189379246,0.7252473770971914,-1.2393953053466735,275
8752,0.5,0.05,0.05,3,1,8,5,"shock, construct, oscillation, laminate, composite",5,-0.10918974671073256,0.3092146881422489,-8.616899069872003,275
8942,0.5,0.05,0.05,3,1,12,5,"network, mechanical, study, material, microscale",5,0.02591313216564247,0.5806747125379916,-1.8524652072556116,275
8968,0.5,0.05,0.05,3,2,5,5,"part, decomposition, strain, plastic, change",5,-0.06073829475048907,0.2818700077569206,-4.678512602360155,275
9137,0.5,0.05,0.05,3,1,11,5,"fem, allow, et, al, eng",5,0.2105786383127267,0.5367010838587333,-2.211794468092127,275
9314,0.5,0.05,0.05,3,1,5,5,"parameter, time, fracture, phasefield, estimation",5,0.016465927109721473,0.665081645239957,-2.553718951383263,275
9541,0.5,0.05,0.05,3,2,3,5,"efficiency, online, nonlinear, stiffness, reducedorder",5,0.0017699006740431469,0.5864016419587659,-2.394680423444477,275
9563,0.5,0.05,0.05,3,1,1,5,"microscopic, macroscopic, side, hand, system",5,0.17043399343116522,0.3622897602789729,-2.5246993572138625,275
9798,0.5,0.05,0.05,3,2,10,5,"medium, fluid, consolidation, flow, water",5,0.06507865365521645,0.8345336526688415,-1.9843164868509582,275
9863,0.5,0.05,0.05,3,2,7,5,"formulation, kernel, approximation, reproduce, finescale",5,0.22633168394431186,0.7753578322907011,-2.549377249290306,275
9906,0.5,0.05,0.05,3,2,4,5,"contact, medium, third, concept, fcm",5,0.044535835190994646,0.2961755543386345,-7.215270733314052,275
9929,0.5,0.05,0.05,3,2,6,5,"scheme, secondorder, linear, balance, equivalent",5,0.07591073239314983,0.4821420964815452,-2.6720648505073608,275
9942,0.5,0.05,0.05,3,1,9,5,"degradation, rate, solid, partial, support",5,-0.14146628489941382,0.3774805538120799,-2.7154684001213756,275
9943,0.5,0.05,0.05,3,2,7,5,"nurbs, isogeometric, lr, refinement, bsplines",5,0.337716161583065,0.8003147399987203,-1.7573685205601959,275
10304,0.5,0.05,0.05,3,2,5,5,"structure, lattice, couple, identification, structural",5,-0.038039440279358586,0.48834978213858965,-4.5229195968753855,275
10346,0.5,0.05,0.05,3,2,4,5,"flow, sensitivity, analysis, representation, st",5,0.07040299781501934,0.4865816292595717,-4.197536767374513,275
10406,0.5,0.05,0.05,3,2,2,5,"homogenization, unit, cell, macroscopic, determine",5,0.173261214853845,0.6081537333356257,-1.8909741059774223,275
10651,0.5,0.05,0.05,3,2,4,5,"model, disease, system, spread, account",5,0.019804763557920713,0.5437003512247418,-2.2664653016637004,275
10701,0.5,0.05,0.05,3,1,1,5,"disk, around, conduction, thermofluid, behavior",5,0.2830912230304231,0.8386879518498531,-1.4362475220828637,275
10895,0.5,0.05,0.05,3,1,9,5,"gap, material, interface, node, response",5,-0.08214402498142707,0.30513338753281294,-2.1818884064231647,275
11103,0.5,0.05,0.05,3,2,8,5,"contact, force, elastic, nodal, obtain",5,-0.0014229127089327358,0.48308167866976104,-2.0457298761079494,275
11216,0.5,0.05,0.05,3,2,4,5,"local, mesh, refinement, error, criterion",5,0.15797165132440452,0.47486204830001083,-2.3902501227160187,275
11222,0.5,0.05,0.05,3,2,6,5,"field, phase, function, compression, data",5,0.04115078541777791,0.500454780685992,-2.4393507818737055,275
11256,0.5,0.05,0.05,3,2,7,5,"fe, homogenization, micro, composite, heterogeneous",5,0.13920904588154287,0.8257420303117637,-1.7577011445899462,275
11333,0.5,0.05,0.05,3,2,4,5,"condition, boundary, surface, peridynamic, homogenization",5,-0.021388204748100555,0.3962256736129421,-4.735223670615918,275
11389,0.5,0.05,0.05,3,2,4,5,"surface, stress, concentration, effect, particle",5,0.04031156150635904,0.5049634685924775,-2.268521727841613,275
11450,0.5,0.05,0.05,3,2,3,5,"beam, reinforcement, onedimensional, deformation, stiffness",5,0.0386373967179731,0.648415152068313,-1.9029525043472213,275
11713,0.5,0.05,0.05,3,1,11,5,"erosion, base, update, analysis, particle",5,0.10867246889147446,0.38311912416891447,-1.546154321315957,275
11920,0.5,0.05,0.05,3,2,3,5,"element, hexahedral, mesh, tetrahedral, linear",5,0.2349693084811803,0.6230342753928628,-1.9863255685556394,275
11985,0.5,0.05,0.05,3,2,4,5,"mesh, generation, stress, shear, quality",5,0.029429047937063586,0.2980208396943244,-4.835614390618031,275
12175,0.5,0.05,0.05,3,2,2,5,"st, computation, mesh, address, turbine",5,0.16229842252149854,0.8715916487406066,-1.6720721857936902,275
12347,0.5,0.05,0.05,3,1,4,5,"structural, temperature, vibration, thermal, frequency",5,0.28523258130710205,0.6394271022367926,-2.268438225973177,275
12363,0.5,0.05,0.05,3,2,2,5,"element, mode, derive, modal, displacement",5,0.10571623899313425,0.6302470155237512,-2.1696233856740954,275
12389,0.5,0.05,0.05,3,2,5,5,"heart, cardiac, human, simulation, drug",5,0.2769138509215999,0.6464453256394431,-3.857775058954168,275
12399,0.5,0.05,0.05,3,2,4,5,"deep, network, neural, density, distribution",5,0.26895528695301374,0.507289683743205,-1.822461924369924,275
12414,0.5,0.05,0.05,3,2,4,5,"fractional, element, equation, diffusion, formulation",5,0.15973554034282092,0.7356418139309229,-1.2714290014922125,275
12514,0.5,0.05,0.05,3,1,3,5,"loss, function, pinn, mechanic, performance",5,0.15262738298734826,0.4370141414516088,-2.067312152842093,275
12520,0.5,0.05,0.05,3,2,4,5,"random, probabilistic, mesoscale, elasticity, also",5,0.021973744751128014,0.5668139651583592,-1.7350859980631963,275
12547,0.5,0.05,0.05,3,2,4,5,"low, concrete, optimization, topology, design",5,-0.11846084330305692,0.3828317056287706,-8.424086482414001,275
12594,0.5,0.05,0.05,3,2,3,5,"mass, order, matrix, formulation, superconvergent",5,0.18648334904158045,0.6471175119178113,-2.194568844731168,275
12631,0.5,0.05,0.05,3,2,4,5,"node, wave, domain, shell, equation",5,-0.05649096534079817,0.47829906742785233,-1.8176435836627398,275
12723,0.5,0.05,0.05,3,2,4,5,"mesh, shell, move, background, coordinate",5,-0.16911231735696583,0.33257997333885236,-5.099646070528505,275
12764,0.5,0.05,0.05,3,2,4,5,"sve, homogenization, size, macroscopic, test",5,0.06552908403881195,0.597116263852615,-3.45583645807458,275
12767,0.5,0.05,0.05,3,1,5,5,"integral, matrix, composite, number, quadrature",5,-0.017710612429050917,0.7000946424224181,-2.270871345465566,275
12784,0.5,0.05,0.05,3,1,7,5,"data, mechanical, storage, cyclic, hyperreduction",5,-0.15597122355482673,0.44870858621694704,-3.516485058976934,275
12876,0.5,0.05,0.05,3,2,4,5,"design, new, task, learn, database",5,0.05139435171972565,0.7183079352693003,-2.635728017511684,275
12933,0.5,0.05,0.05,3,1,5,5,"state, variable, energy, choice, internal",5,0.1758741663442569,0.3234740859716416,-2.6065522478426337,275
12966,0.5,0.05,0.05,3,2,4,5,"composite, interfacial, interface, xfem, cohesive",5,0.06867685527663177,0.5275862547336913,-4.446546963661467,275
12991,0.5,0.05,0.05,3,2,3,5,"stabilizer, analysis, shell, fracture, blend",5,0.0862881273922381,0.5142402810566292,-6.11319901930833,275
13000,0.5,0.05,0.05,3,2,3,5,"stress, data, shell, element, static",5,-0.11054743826988238,0.3847605194595631,-4.3701255791765155,275
13022,0.5,0.05,0.05,3,1,7,5,"level, macroscale, allow, material, response",5,0.07890142069495008,0.6202430705063924,-1.4426769944049904,275
13025,0.5,0.05,0.05,3,2,5,5,"beam, multibody, dynamic, system, uncertainty",5,-0.01764335764922065,0.5101355666789089,-2.147388328184706,275
13042,0.5,0.05,0.05,3,2,2,5,"shell, rkpm, beam, kernel, kinematic",5,0.18833438419084156,0.6402392408929998,-2.22871988033253,275
13058,0.5,0.05,0.05,3,2,4,5,"pinn, metal, data, constraint, energy",5,-0.126833088968685,0.5219514814630685,-3.5568754185691143,275
13088,0.5,0.05,0.05,3,2,3,5,"shape, optimization, failure, life, component",5,0.03880830290260793,0.5091204161605425,-2.636503459761629,275
13150,0.5,0.05,0.05,3,2,5,5,"uncertainty, stochastic, load, carlo, monte",5,0.35564277595648086,0.7944389505480279,-2.1160991103470197,275
13214,0.5,0.05,0.05,3,2,4,5,"diffusion, formulation, problem, concentration, interface",5,0.02978400968816756,0.5909426730486319,-1.993552482732317,275
13264,0.5,0.05,0.05,3,2,2,5,"reduction, reduce, internal, via, condition",5,0.06816594451247858,0.3268960195644497,-2.0959944657202407,275
13266,0.5,0.05,0.05,3,1,4,5,"benchmark, turbulent, artificial, calculate, road",5,-0.12847800114809277,0.22033745402236118,-5.1873388178593425,275
13267,0.5,0.05,0.05,3,2,4,5,"tire, computation, effect, st, flow",5,0.08267359530594255,0.581835199711146,-3.762282905086529,275
13302,0.5,0.05,0.05,3,2,5,5,"time, step, scale, rate, heat",5,0.03188370139812647,0.6964065571791627,-2.2438994483881407,275
13337,0.5,0.05,0.05,3,2,3,5,"stiffness, change, residual, phase, objective",5,-0.06621148770530998,0.266959544088328,-2.8187555789885628,275
13345,0.5,0.05,0.05,3,2,2,5,"propagation, fracture, multiple, area, fluid",5,-0.14290088508039875,0.5379654844877206,-2.8272596971469266,275
13366,0.5,0.05,0.05,3,1,4,5,"step, rubber, lagrangian, mesh, ale",5,0.14605567543784898,0.60976689829973,-2.515953387277455,275
13367,0.5,0.05,0.05,3,2,4,5,"analysis, rotate, component, response, frequency",5,0.12499285940705898,0.4308581346598649,-2.193201737565528,275
13374,0.5,0.05,0.05,3,2,3,5,"boundary, treatment, cell, wall, interaction",5,0.09056139865477619,0.7376279358308437,-2.4896800300533384,275
13396,0.5,0.05,0.05,3,2,5,5,"constraint, move, three, shape, criterion",5,-0.030755168499652524,0.3770433916814809,-2.7171168406480013,275
13444,0.5,0.05,0.05,3,2,3,5,"droplet, medium, spread, process, impact",5,0.1999876322111977,0.5681600557536959,-1.924806591059778,275
13447,0.5,0.05,0.05,3,2,4,5,"data, identification, measurement, optimization, image",5,0.11926555781719639,0.6647353862239187,-2.234470968774054,275
13450,0.5,0.05,0.05,3,2,2,5,"vector, reduction, basis, acoustic, optimization",5,-0.004987886858354945,0.30462681589799956,-2.8623091497999114,275
13452,0.5,0.05,0.05,3,2,4,5,"interaction, pd, peridynamics, effect, particle",5,0.15876490851102185,0.702405903016407,-2.03590044806439,275
13454,0.5,0.05,0.05,3,2,4,5,"functional, discretization, certain, residual, initial",5,-0.40838473548933063,0.23708085597241815,-5.059912801423164,275
13461,0.5,0.05,0.05,3,2,3,5,"electrical, field, release, branch, machine",5,-0.0720981955522555,0.4000969445861006,-4.854984134728804,275
13472,0.5,0.05,0.05,3,2,2,5,"delamination, adaptive, growth, shell, unstructured",5,-0.08068878066129945,0.3192711797604012,-8.665759324756984,275
13487,0.5,0.05,0.05,3,2,2,5,"surface, effective, modulus, inhomogeneity, composite",5,0.08687012987034963,0.531999646271341,-2.5918148991390404,275
13519,0.5,0.05,0.05,3,2,4,5,"nonlinear, cg, fftbased, thermal, gradient",5,0.059392909622043834,0.5014979485557113,-4.420468949689539,275
13559,0.5,0.05,0.05,3,2,5,5,"multiscale, vary, porosity, alloy, cast",5,0.16925348985612335,0.7766206657820527,-2.6966710978343555,275
13572,0.5,0.05,0.05,3,1,3,5,"sensitivity, fiber, transverse, parameter, failure",5,0.18693427817375644,0.4866694525481631,-2.0283230809912656,275
13594,0.5,0.05,0.05,3,2,4,5,"distribution, estimate, inverse, characterization, property",5,0.17805000937972915,0.8224154308267606,-2.3595070542474827,275
13598,0.5,0.05,0.05,3,2,7,5,"fiber, composite, failure, loading, fibre",5,-0.010079811917993333,0.6519554560463628,-4.45928964036313,275
13601,0.5,0.05,0.05,3,2,1,5,"smooth, type, incompressible, enables, mesh",5,0.0646201619066522,0.33133937781828837,-2.3842193575665442,275
13618,0.5,0.05,0.05,3,2,4,5,"fsi, control, study, interaction, partition",5,0.15861007578693934,0.6798425598572183,-2.037104663756854,275
13623,0.5,0.05,0.05,3,2,2,5,"flow, fluid, implementation, state, incompressible",5,0.03365275870855179,0.4173698793403153,-2.680601654655617,275
13626,0.5,0.05,0.05,3,2,4,5,"cell, matrix, stiffness, domain, meshfree",5,0.08197134885111763,0.46610169421156245,-2.3580562112917534,275
13631,0.5,0.05,0.05,3,2,3,5,"time, system, algorithm, newmark, integrator",5,0.10894752987297199,0.6807640385596558,-2.863421440601568,275
13632,0.5,0.05,0.05,3,2,5,5,"macroscopic, fe, parallel, turbine, computation",5,-0.11721841646256528,0.2742926235711184,-6.740197084936076,275
13641,0.5,0.05,0.05,3,2,2,5,"diffusion, temperature, thermomechanical, crack, space",5,-0.03172159611806317,0.6214971897972096,-2.613910322036753,275
13642,0.5,0.05,0.05,3,2,3,5,"shell, laminate, damage, kirchhofflove, composite",5,0.25436856669634633,0.848634433392926,-1.9862145874015493,275
13655,0.5,0.05,0.05,3,2,4,5,"dispersion, wave, study, mass, fourier",5,0.09703583143827998,0.6365729193908269,-2.1759113055140724,275
13666,0.5,0.05,0.05,3,2,1,5,"compare, fullfield, data, spectral, allow",5,0.11388608781000195,0.471726769259721,-2.409342443750772,275
13673,0.5,0.05,0.05,3,2,1,5,"reduce, basis, proper, base, decomposition",5,0.15279277492895865,0.5483523161144918,-1.541273460449571,275
13678,0.5,0.05,0.05,3,2,3,5,"fluid, learn, first, real, extract",5,-0.15915765029126677,0.34778331465585843,-2.8805518071748932,275
13681,0.5,0.05,0.05,3,2,2,5,"irregular, wall, structure, stochastic, analysis",5,0.17879735656558365,0.4818215062475473,-1.7378052971790097,275
13682,0.5,0.05,0.05,3,2,2,5,"magnetic, within, flow, scale, blood",5,0.14984879321349892,0.5644404671522624,-2.8672936870515233,275
13684,0.5,0.05,0.05,3,1,12,5,"experimental, data, approach, acoustic, fracture",5,-0.2132434452862512,0.43124957991253143,-6.725569281742061,275
13685,0.5,0.05,0.05,3,2,6,5,"meshfree, gradient, collocation, order, recursive",5,0.3553798368302819,0.8037928657454252,-2.393289377283906,275
13686,0.5,0.05,0.05,3,2,3,5,"temperature, tissue, heat, pressure, suggest",5,0.008990079983207864,0.4760472051764372,-2.6068567546310737,275
13687,0.5,0.05,0.05,3,2,5,5,"computation, turbine, st, flow, discretization",5,0.24633586519843048,0.8146644882513556,-1.1174469891949312,275
13697,0.5,0.05,0.05,3,2,4,5,"time, representation, convergence, rate, fractional",5,0.001682466311528949,0.38023230410864794,-4.9583678825647635,275
13709,0.5,0.05,0.05,3,2,3,5,"macroscopic, limit, microstructure, variant, force",5,-0.0878071602665192,0.43044268993411344,-4.952996686173394,275
13715,0.5,0.05,0.05,3,2,3,5,"principal, x, implementation, symmetric, stretch",5,0.1142375739812798,0.5661348385852347,-2.1788882159940117,275
13728,0.5,0.05,0.05,3,2,4,5,"kind, geometry, multiple, peridynamic, convergence",5,-0.3637766562500798,0.2687576661156251,-4.902777512222021,275
13733,0.5,0.05,0.05,3,2,4,5,"contact, body, nonsmooth, balance, computation",5,0.07653771948187935,0.5707242750233752,-2.0963719733374115,275
13736,0.5,0.05,0.05,3,2,4,5,"displacement, support, plate, bend, principle",5,0.10796994258258805,0.5926425033836419,-2.3399861333819403,275
13746,0.5,0.05,0.05,3,2,3,5,"solid, embed, beam, fiber, geometrically",5,-0.06535036374446393,0.5902861180542069,-2.5997399512698327,275
13748,0.5,0.05,0.05,3,2,2,5,"blade, turbine, wind, impact, configuration",5,0.13459888099703052,0.44417002096808095,-1.6208950020767954,275
