node_id,eta,gamma,depth,alpha,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
1172,0.1,0.05,3,0.1,5,"element, vem, virtual, problem, loworder",5,0.2271213586658408,0.703644933145684,-2.0447900901426386,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,8
1214,0.1,0.05,3,0.1,5,"part, element, virtual, vem, plate",5,0.1301424260315681,0.6225806383691099,-2.493168734129944,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
1239,0.1,0.05,3,0.1,5,"fsi, part, rkpm, class, iga",5,-0.0811564225519907,0.566783895397954,-2.1362345008375234,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,5
1262,0.1,0.05,3,0.1,5,"output, weight, ann, unified, desire",5,0.0541696414867513,0.3939417473095585,-10.55830490983412,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,12
1403,0.1,0.05,3,0.1,5,"human, deformable, less, error, object",5,-0.2357888445115989,0.5342208854332633,-2.566394965181644,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,9
1417,0.1,0.05,3,0.1,5,"data, smooth, article, stress, set",5,-0.1312889343368931,0.4367723866668903,-2.3749276348154176,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,15
1571,0.1,0.05,3,0.1,5,"system, linear, solve, use, bem",5,0.0270418169781884,0.59376005087925,-2.180586702141126,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,11
1634,0.1,0.05,3,0.1,5,"error, context, estimation, bound, adaptive",5,-0.0622861658385736,0.5119633806869056,-2.281840633041355,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
1673,0.1,0.05,3,0.1,5,"step, constitutive, time, change, crack",5,-0.0811223786286026,0.3213991411933434,-2.398400837159012,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
1711,0.1,0.05,3,0.1,5,"wave, acoustic, propagation, mass, periodic",5,0.0959960629038838,0.71875377633008,-1.9705367761913923,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
1725,0.1,0.05,3,0.1,5,"mesh, error, refinement, local, approximation",5,0.1512838797549624,0.5424994861037795,-1.7972247580807983,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,18
1773,0.1,0.05,3,0.1,5,"shell, fracture, phase, lock, base",5,0.0484261926437243,0.4360775553129207,-1.8294466086579595,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
1828,0.1,0.05,3,0.1,5,"cell, within, tissue, differentiation, process",5,0.1584456251947548,0.6896087830210853,-2.202411363118718,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
1874,0.1,0.05,3,0.1,5,"contact, surface, algorithm, inhomogeneity, adhesive",5,0.0327655965020719,0.5534779786421218,-4.707550253262615,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,12
2189,0.1,0.05,3,0.1,5,"crack, contact, phasefield, surface, split",5,0.0601074453582243,0.4414447224683411,-2.3709676960422,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
2199,0.1,0.05,3,0.1,5,"finiteelement, front, aim, scheme, energy",5,-0.3237708263638799,0.426732023259309,-4.05910102242155,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,17
2201,0.1,0.05,3,0.1,5,"particle, contact, shape, dem, model",5,0.1005183384328178,0.5678654089011882,-1.7754260552996546,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
2213,0.1,0.05,3,0.1,5,"system, provide, energy, model, framework",5,0.0065902248221476,0.4216308668519868,-1.1822095274298348,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,9
2419,0.1,0.05,3,0.1,5,"contact, stable, polymer, spherical, smoothed",5,-0.2360105245626947,0.4382657587703428,-9.298746976891715,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
2512,0.1,0.05,3,0.1,5,"n, correct, equation, early, publish",5,0.0334665477234909,0.7035942185419548,-2.383721359266732,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,7
2599,0.1,0.05,3,0.1,5,"constraint, equation, one, mesh, set",5,0.0175312231543919,0.5169636923991202,-1.6869933059724391,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
2777,0.1,0.05,3,0.1,5,"situation, rigorous, onedimensional, partial, linear",5,-0.4493618728664419,0.2089229964631736,-8.346016209139039,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,9
2785,0.1,0.05,3,0.1,5,"lattice, material, stress, cubic, data",5,0.0118551946162573,0.5694333912738685,-2.029741955374786,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,9
2837,0.1,0.05,3,0.1,5,"random, structure, stochastic, uncertainty, load",5,0.1831279845667462,0.7412753022618974,-1.7645806966928084,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
2838,0.1,0.05,3,0.1,5,"fractional, order, time, beam, theory",5,0.0389280077285604,0.4870727604613918,-1.9973600723272076,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,13
2883,0.1,0.05,3,0.1,5,"analysis, thermofluid, disk, challenge, heat",5,0.1702114834281727,0.7716083000912473,-2.2622988853337214,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,2
2963,0.1,0.05,3,0.1,5,"displacement, approximation, mixed, propose, flux",5,0.0819606098075331,0.7098348705915918,-2.0720051371410526,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,8
3041,0.1,0.05,3,0.1,5,"collocation, meshless, homogeneous, square, least",5,-0.0207493097851121,0.8466101700673978,-1.59140784342484,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
3143,0.1,0.05,3,0.1,5,"algorithm, scheme, mesh, use, pressure",5,-0.0096820727933536,0.3908474255010976,-1.864705437401668,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
3156,0.1,0.05,3,0.1,5,"rate, motion, dislocation, experimental, model",5,-0.0192038571067808,0.3738848204368968,-1.704550815968285,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,8
3157,0.1,0.05,3,0.1,5,"cut, directional, detection, particle, contact",5,-0.2330260946070622,0.5184863991510974,-3.794470978052965,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
3259,0.1,0.05,3,0.1,5,"solve, relation, generate, material, metamaterials",5,-0.1838212350727817,0.488958070338902,-2.822151422838397,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,1
3282,0.1,0.05,3,0.1,5,"thermal, vibration, structural, temperature, deformation",5,0.2113332120115275,0.5461825031718613,-1.86752619088724,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
3415,0.1,0.05,3,0.1,5,"computation, computational, turbine, st, framework",5,0.2023725379995657,0.687640669072422,-1.6641466428756182,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
3441,0.1,0.05,3,0.1,5,"magnetic, density, resolution, field, couple",5,0.0708003302394233,0.449081680566659,-1.7654746747154195,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
3552,0.1,0.05,3,0.1,5,"train, model, data, input, strain",5,0.1153193206069913,0.5248995238696151,-1.6647633079122262,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
3633,0.1,0.05,3,0.1,5,"beam, theory, shear, kinematics, ductile",5,-0.1026070893020584,0.366370176578775,-4.903467977398977,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
3685,0.1,0.05,3,0.1,5,"composite, interfacial, crack, layer, expression",5,-0.0691654368169606,0.3930934633068128,-6.767092642071743,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,9
3746,0.1,0.05,3,0.1,5,"degree, freedom, snapshot, system, approximation",5,0.0655580149593514,0.6060066787940313,-1.7127859058042574,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
3750,0.1,0.05,3,0.1,5,"material, process, rubber, change, step",5,0.1170422551649784,0.5134490921904337,-2.4481324480735736,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
3812,0.1,0.05,3,0.1,5,"composite, fiber, filler, surface, property",5,-0.0172949384081828,0.5092837258405963,-4.121870815960937,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
3855,0.1,0.05,3,0.1,5,"yield, stress, rod, elastoplastic, surface",5,0.1212497345100153,0.6043243756470871,-2.2039886208535746,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,10
3860,0.1,0.05,3,0.1,5,"strain, lock, plastic, solidshell, elastic",5,0.0896727498266536,0.5376987608702144,-4.369554452811662,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,11
3959,0.1,0.05,3,0.1,5,"constraint, multiplier, reduction, interface, lagrange",5,0.252134808492927,0.5082914493679345,-1.923277710628564,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,8
3978,0.1,0.05,3,0.1,5,"transmission, deposition, recent, region, therefore",5,-0.1336397030321696,0.5680829998157566,-1.7533985080600547,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,10
3996,0.1,0.05,3,0.1,5,"random, structure, stochastic, system, instability",5,0.0730644522168657,0.599861607717584,-2.276009379287029,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,4
4060,0.1,0.05,3,0.1,5,"field, virtual, strain, parameter, identification",5,0.0689001441566812,0.474834556781297,-2.385668103757097,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
4128,0.1,0.05,3,0.1,5,"field, phase, crack, failure, propagation",5,0.1159890172373042,0.6992603727227419,-1.827682078941972,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
4137,0.1,0.05,3,0.1,5,"loss, function, source, information, pinn",5,-0.1134461590895938,0.4204318004137382,-5.02375966511169,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,2
4168,0.1,0.05,3,0.1,5,"laser, diffusion, pattern, melt, thermal",5,-0.0593250753527759,0.324232431823871,-6.52662414323648,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
4252,0.1,0.05,3,0.1,5,"fluid, principle, mechanic, minimization, consolidation",5,-0.0491731606902384,0.2967210267588443,-7.185438232792646,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
4258,0.1,0.05,3,0.1,5,"boundary, grain, slip, gradient, crystal",5,0.143811031540698,0.5569558469256012,-2.067202738215306,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
4290,0.1,0.05,3,0.1,5,"balance, time, discrete, continuum, viscoplastic",5,0.0578814526510943,0.7188020234265755,-2.748605181603573,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
4295,0.1,0.05,3,0.1,5,"integral, error, full, also, integration",5,0.0300558145382826,0.4891600164559785,-1.847471987608068,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
4306,0.1,0.05,3,0.1,5,"macroscale, fiber, boundary, mixed, test",5,-0.1420971926087424,0.2985472219651756,-4.138253086190537,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
4313,0.1,0.05,3,0.1,5,"simulation, hybrid, dynamic, monolithic, process",5,-0.1486774836875709,0.4716750376825105,-2.499251858278575,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,4
4341,0.1,0.05,3,0.1,5,"deformation, plasticity, inelastic, algorithm, equation",5,0.0481075230807899,0.5650099024028158,-1.6618478322898738,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
4346,0.1,0.05,3,0.1,5,"involve, linear, single, lead, stress",5,-0.0070307782661782,0.5178030459933731,-2.1272355877901767,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,3
4384,0.1,0.05,3,0.1,5,"particle, ratio, orientation, angle, electrical",5,0.0780750499930348,0.3984160333806828,-2.748674463240161,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
4417,0.1,0.05,3,0.1,5,"mesh, fsi, fluid, interaction, move",5,0.178915637947068,0.7589965500322966,-1.853538311175212,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,8
4433,0.1,0.05,3,0.1,5,"scheme, system, constraint, growth, structure",5,-0.1376954439784649,0.3699640219171805,-4.39258265630057,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
4445,0.1,0.05,3,0.1,5,"stress, state, data, residual, cycle",5,-0.0056809036578543,0.5827619396957073,-2.633405904220853,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
4495,0.1,0.05,3,0.1,5,"level, temperature, tissue, set, phase",5,0.0230273434889834,0.4809654573496268,-2.586767078696436,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
4496,0.1,0.05,3,0.1,5,"fiber, strain, direction, inside, matrix",5,0.0879678394697792,0.5702708043633707,-2.225589204475832,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
4501,0.1,0.05,3,0.1,5,"scm, spectral, finding, polynomial, cell",5,0.0063794502656914,0.7241240303459593,-1.8486319412875531,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,6
4502,0.1,0.05,3,0.1,5,"behaviour, state, isotropic, harden, mass",5,-0.2058921055258393,0.5372059521118231,-4.692807726459303,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,2
4510,0.1,0.05,3,0.1,5,"vary, bridge, exploit, increasingly, structure",5,-0.0419417916214854,0.7280755561187238,-2.182580851877476,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,2
4523,0.1,0.05,3,0.1,5,"track, crack, algorithm, structural, along",5,0.043911098288664,0.3834400771224373,-2.171043463271717,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,1
4557,0.1,0.05,3,0.1,5,"voxel, oscillation, irregular, composite, avoid",5,-0.0423074915284102,0.5419055249931835,-4.2284477430182825,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,6
4558,0.1,0.05,3,0.1,5,"nonlinear, method, composite, node, failure",5,-0.0267813337900691,0.4349468981739894,-2.5427289709190783,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,5
4587,0.1,0.05,3,0.1,5,"flow, isogeometric, computation, st, valve",5,0.2847818556714029,0.8693620740307514,-2.267074277652399,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
4620,0.1,0.05,3,0.1,5,"membrane, optimization, principal, optimal, multiphase",5,0.1837362874059418,0.6449323991512332,-2.6355161749043856,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,10
4651,0.1,0.05,3,0.1,5,"inclusion, regularization, data, heat, integral",5,-0.0019634741088448,0.2594098936914328,-6.991764912747213,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
4658,0.1,0.05,3,0.1,5,"shell, surface, element, thickness, solid",5,0.0981602906639116,0.6371863436722974,-1.6226857721969388,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
4687,0.1,0.05,3,0.1,5,"turbine, blade, wind, impact, operate",5,0.1884445853997798,0.6243409616986565,-1.740287248907872,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,9
4708,0.1,0.05,3,0.1,5,"structure, point, function, design, defect",5,-0.1132335269724449,0.4155764343299985,-4.851806455575449,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,4
4725,0.1,0.05,3,0.1,5,"beam, viscoelastic, ale, temperature, appl",5,-0.1408597417347181,0.3650573260830035,-9.16863278969367,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,6
4729,0.1,0.05,3,0.1,5,"residual, poroelastic, soil, change, shell",5,-0.0677030329528829,0.5417936064772785,-2.412446837306668,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,3
4749,0.1,0.05,3,0.1,5,"mesh, representation, challenge, st, flow",5,0.1660579459645358,0.8367139851733466,-1.6122712260672674,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,7
4755,0.1,0.05,3,0.1,5,"erosion, update, analysis, particle, time",5,0.1176442188683025,0.3822263998683645,-1.3389721480623664,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,1,6
4765,0.1,0.05,3,0.1,5,"compute, equation, high, mass, matrix",5,0.0758363517496086,0.5771404578149404,-2.17568648143324,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,1
4771,0.1,0.05,3,0.1,5,"nonconforming, cardiac, coarse, recover, applicability",5,-0.2153994715806004,0.6751717588497119,-2.108444663770103,0.0459918256353223,0.5558725433803908,-2.9908164397653945,175,2,2
