node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
1744,0.01,0.05,0.05,3,5,"dynamic, stabilizer, fracture, crack, lattice",5,-0.1599064705700003,0.4199342794780215,-8.200511120216092,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
1762,0.01,0.05,0.05,3,5,"energy, load, fatigue, definition, fracture",5,0.091610266303638,0.369006303721009,-2.809740262355077,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,4
1840,0.01,0.05,0.05,3,5,"optimization, topology, resolution, cost, thermal",5,0.0661020740406513,0.4894384713102702,-4.181661967786294,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,15
2208,0.01,0.05,0.05,3,5,"sph, particle, numerical, interaction, instability",5,0.1264147557980333,0.7885239381882704,-1.5802906735291475,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,18
2552,0.01,0.05,0.05,3,5,"wall, minimum, interface, field, patientspecific",5,-0.1595490946418368,0.4443799184364046,-2.4998299558225883,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,17
2881,0.01,0.05,0.05,3,5,"surface, peridynamic, bulk, point, theory",5,0.1262665088636977,0.3530239371588218,-2.296695097122516,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,6
3058,0.01,0.05,0.05,3,5,"scheme, size, homogenization, stiffness, firstorder",5,-0.0728794373654995,0.5437403525996822,-2.716396138708758,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,5
3137,0.01,0.05,0.05,3,5,"differentiation, implicit, shell, comprehensive, concrete",5,-0.3863295637457519,0.3394976323241667,-7.240187831215043,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,15
3138,0.01,0.05,0.05,3,5,"contact, isogeometric, nurbs, body, formulation",5,0.1186103975862602,0.4771614178140327,-1.526877301416659,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,9
3393,0.01,0.05,0.05,3,5,"implementation, multiple, principal, subroutine, state",5,-0.1347276072458217,0.2895226823223387,-5.115609574014916,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,5
4409,0.01,0.05,0.05,3,5,"band, iga, shear, metamaterials, fea",5,-0.1026984982660283,0.6453581708327663,-2.6496541015014587,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,15
4642,0.01,0.05,0.05,3,5,"predict, part, build, mechanic, process",5,0.0431980911836752,0.5135699633523256,-1.9782430599773704,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,21
4752,0.01,0.05,0.05,3,5,"employ, dynamic, strategy, data, fluid",5,0.01414314659635,0.5276032729617615,-2.2670651104039146,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,10
4753,0.01,0.05,0.05,3,5,"flow, mesh, shell, representation, st",5,0.0341184269550163,0.5787823231266239,-4.335917252043449,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
4811,0.01,0.05,0.05,3,5,"magnetic, mechanical, couple, relation, field",5,0.1331216006422985,0.6923396053818831,-1.3934754959726774,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
4957,0.01,0.05,0.05,3,5,"virtual, element, problem, vem, formulation",5,0.1396620849037701,0.6015390950437315,-1.456386357553292,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,10
5116,0.01,0.05,0.05,3,5,"crystal, cubic, state, modulus, two",5,0.025788369679663,0.3083542529233363,-2.2754347843727776,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,11
5559,0.01,0.05,0.05,3,5,"micromorphic, reduce, decomposition, continuum, degree",5,0.1078160556693568,0.523153437810533,-1.860185361737543,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,5
5785,0.01,0.05,0.05,3,5,"field, crack, phase, propagation, model",5,0.1134919133846633,0.7019137437431406,-1.1951888131350867,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
5977,0.01,0.05,0.05,3,5,"data, datadriven, law, set, material",5,0.1170666154404066,0.5898039742064886,-1.2699356297998792,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,12
6276,0.01,0.05,0.05,3,5,"nonsmooth, problem, classical, minimization, penalty",5,-0.0105211402823652,0.4757007827651834,-2.3770014610449364,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,9
6383,0.01,0.05,0.05,3,5,"shell, surface, outofplane, stress, midsurface",5,0.0219436442057158,0.6223501092179766,-2.2531081711812364,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
6384,0.01,0.05,0.05,3,5,"model, new, framework, shell, infection",5,-0.0299539623515194,0.3455260989292408,-5.155265831178214,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,8
6567,0.01,0.05,0.05,3,5,"uncertainty, stochastic, monte, carlo, load",5,0.3556427759564808,0.7944389505480279,-1.7080549446417088,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
6568,0.01,0.05,0.05,3,5,"mesh, generation, complex, geometry, crack",5,0.1928645645856972,0.6555207995205049,-1.6548421522634194,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
6600,0.01,0.05,0.05,3,5,"rotation, element, formulation, shell, present",5,0.0791090997639462,0.5135427282425308,-1.021006934840532,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,9
7281,0.01,0.05,0.05,3,5,"data, input, strain, ability, training",5,-0.0157062626615048,0.3186428899098211,-6.969750658873581,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,12
7391,0.01,0.05,0.05,3,5,"learn, data, network, equation, prediction",5,0.0795576025696375,0.6168123703682344,-1.5497181765074362,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,11
7672,0.01,0.05,0.05,3,5,"plastic, decomposition, part, elastoplastic, strain",5,0.0823869803429014,0.4883953896359709,-1.9035540585477155,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,11
8000,0.01,0.05,0.05,3,5,"fracture, model, tire, phasefield, crack",5,-0.0705199505844861,0.4853170104432918,-8.259424581667442,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,11
8243,0.01,0.05,0.05,3,5,"cardiac, conduction, velocity, mesh, coarse",5,0.0955500761967079,0.4609270886139908,-2.208488495098808,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,18
8540,0.01,0.05,0.05,3,5,"integration, cell, quadrature, moment, point",5,0.2550217484634546,0.7222767834223051,-2.040106809917241,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
8793,0.01,0.05,0.05,3,5,"fractional, diffusion, element, finite, equation",5,0.2078930790928773,0.7700732834203748,-0.6225675356868114,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
8864,0.01,0.05,0.05,3,5,"thermal, deformation, vibration, structural, metal",5,0.1885254251805289,0.5198332650125534,-2.4729068976874964,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,11
9030,0.01,0.05,0.05,3,5,"mesh, fluid, move, fsi, interaction",5,0.178915637947068,0.7589965500322967,-2.0477683626266616,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
9082,0.01,0.05,0.05,3,5,"nonconforming, penalty, suitable, coupling, achieve",5,0.1789614326031132,0.6601721841012843,-2.1995085933945893,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,2
9259,0.01,0.05,0.05,3,5,"enrichment, gxfem, globallocal, problem, local",5,0.3023337196458603,0.786749094918995,-0.7901487933544837,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
9367,0.01,0.05,0.05,3,5,"model, interface, orthotropic, adhesive, contact",5,0.1230160141702332,0.5436616013306856,-2.917812584921381,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
9559,0.01,0.05,0.05,3,5,"interface, shell, continuity, nitsches, solid",5,0.1601293379445111,0.4913407666181551,-2.586668952306819,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,4
9673,0.01,0.05,0.05,3,5,"function, fractional, equation, derivative, differential",5,0.2575694282957331,0.7686856358290494,-1.6814961026936643,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,10
9675,0.01,0.05,0.05,3,5,"crack, fatigue, growth, address, methodology",5,0.0235026294234261,0.4459327647883159,-2.276038251991479,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,4
9676,0.01,0.05,0.05,3,5,"bem, matrix, new, fast, solve",5,0.1500603271330678,0.5691209982525043,-1.4738115856004117,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
9720,0.01,0.05,0.05,3,5,"fracture, thermal, contact, damage, phasefield",5,0.0049109392204826,0.4791863709351915,-2.39633687836524,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,8
9831,0.01,0.05,0.05,3,5,"imperfection, geometric, defect, response, inverse",5,0.286050352582792,0.6718302717167466,-1.7496387245385931,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,11
9857,0.01,0.05,0.05,3,5,"flow, fluid, incompressible, concrete, network",5,-0.1959008564153482,0.3839252957037384,-7.271015307836032,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,11
9990,0.01,0.05,0.05,3,5,"online, improve, variation, reducedorder, parametric",5,0.1856310703934373,0.5716242669028657,-2.594940180470792,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,7
10016,0.01,0.05,0.05,3,5,"flow, framework, mesh, compressible, number",5,-0.032770247021586,0.5462270612655498,-2.159639169452168,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,9
10120,0.01,0.05,0.05,3,5,"error, covid, number, dynamic, medium",5,-0.0758243123307588,0.6245337881750441,-2.3369152070940324,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,13
10124,0.01,0.05,0.05,3,5,"microstructure, simulation, model, probabilistic, component",5,0.0728380806766083,0.5311550331181035,-2.22527113704055,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,8
10192,0.01,0.05,0.05,3,5,"material, unit, property, homogenization, design",5,0.0252972037441999,0.6492090955014571,-1.901606117002005,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
10275,0.01,0.05,0.05,3,5,"contact, surface, inhomogeneity, algorithm, semianalytical",5,-0.0135540769666526,0.5499984468844297,-2.660628998338894,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
10457,0.01,0.05,0.05,3,5,"distribution, strength, model, fibre, cardiac",5,-0.0725226845982863,0.3691511620793011,-9.151942394397595,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,9
10480,0.01,0.05,0.05,3,5,"deformation, elastic, plasticity, equation, algorithm",5,0.0253720889222816,0.5174007944912018,-1.6876355339866105,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
10522,0.01,0.05,0.05,3,5,"model, inversion, highfidelity, cpu, challenge",5,-0.032094744222826,0.3661558008701654,-4.803557092960468,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,8
10662,0.01,0.05,0.05,3,5,"effect, rigid, filler, elastomer, undergo",5,0.08334243525081,0.6483564258592598,-2.979212763360026,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,13
10856,0.01,0.05,0.05,3,5,"design, study, property, thermal, conductivity",5,0.1531031618720237,0.6603854016423403,-2.6100348053310327,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
10862,0.01,0.05,0.05,3,5,"damage, stochastic, high, homogenize, volume",5,0.0568534761951203,0.49195176252326,-2.314789829600917,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,6
11041,0.01,0.05,0.05,3,5,"thermal, pattern, laser, compute, surface",5,0.1556688114498402,0.3825112479253545,-1.960080169364901,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,3
11198,0.01,0.05,0.05,3,5,"scheme, time, integration, linear, accuracy",5,0.0572440219204304,0.5157005820892635,-1.3998873063404758,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
11207,0.01,0.05,0.05,3,5,"bulk, parametric, lattice, solution, constitute",5,-0.2923909438337966,0.4509360394303125,-2.5743591917065496,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,4
11286,0.01,0.05,0.05,3,5,"rate, dislocation, strain, dependent, sample",5,0.0621376011887563,0.677006939321233,-2.233654220562605,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,4
11321,0.01,0.05,0.05,3,5,"field, reduce, application, signal, per",5,-0.1468907383741056,0.5779105828159119,-3.287892853132834,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,13
11325,0.01,0.05,0.05,3,5,"boundary, lattice, condition, kernel, absorb",5,0.1869771388714036,0.6567911090863486,-2.764394625279688,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
11399,0.01,0.05,0.05,3,5,"method, decomposition, algorithm, elasticplastic, deformation",5,0.1050523592968009,0.5521307571825691,-2.3029046377187763,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
11439,0.01,0.05,0.05,3,5,"tire, macroscopic, scale, st, mesh",5,-0.1990933231143623,0.2222339901214451,-8.23449816510031,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,7
11457,0.01,0.05,0.05,3,5,"beam, theory, deformation, kinematics, onedimensional",5,0.1968307511794831,0.611511985916439,-2.390254716404587,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
11686,0.01,0.05,0.05,3,5,"contact, lr, surface, nurbs, local",5,0.2187380240765139,0.6090278881922184,-1.7060717509045595,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
11725,0.01,0.05,0.05,3,5,"matrix, stiffness, heat, equation, band",5,0.0464809509188627,0.5915734325423745,-4.713590639470797,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
11753,0.01,0.05,0.05,3,5,"beam, system, force, multibody, contact",5,0.0082784428075596,0.4900093634073688,-2.39543355820212,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
11761,0.01,0.05,0.05,3,5,"element, hexahedral, tetrahedral, quadratic, mesh",5,0.2799315584412637,0.7099237887581117,-1.813750640788109,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
11795,0.01,0.05,0.05,3,5,"pd, crack, xfem, fracture, couple",5,0.1548662594962142,0.7183094068463535,-1.3126294990231595,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
11807,0.01,0.05,0.05,3,5,"crack, mesh, shell, structure, interface",5,0.0221958413422358,0.3729375484932748,-1.8738062307885015,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
11844,0.01,0.05,0.05,3,5,"release, electrical, system, provide, overall",5,0.1044918772321756,0.5815394236887895,-1.4576841597293966,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
11889,0.01,0.05,0.05,3,5,"computation, turbine, st, framework, discretization",5,0.1792958001420392,0.7999068148063287,-1.2310409598250254,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,10
11924,0.01,0.05,0.05,3,5,"boundary, grain, crystal, slip, crack",5,0.1261697737721124,0.5295032817793456,-2.1521930408101357,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,7
12181,0.01,0.05,0.05,3,5,"wing, flow, fluid, force, study",5,0.0871514251214868,0.4776979617292116,-1.3745940024656662,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,7
12279,0.01,0.05,0.05,3,5,"biofilm, sph, hand, biological, formation",5,0.1177386944322786,0.756597299203897,-1.724468878932584,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,16
12387,0.01,0.05,0.05,3,5,"boundary, continuum, value, functional, treatment",5,-0.159125308959783,0.388097738565195,-3.0595010036780605,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
12429,0.01,0.05,0.05,3,5,"fractional, diffusion, transport, order, time",5,0.0411121445773719,0.5951298652256386,-1.3556293291592678,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
12455,0.01,0.05,0.05,3,5,"method, freedom, degree, hybrid, system",5,0.1310508219968504,0.5835043204832062,-2.0029471860229653,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
12513,0.01,0.05,0.05,3,5,"smooth, node, quality, smoothed, improvement",5,0.0066104145624257,0.3340620998934829,-4.890930890981218,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
12516,0.01,0.05,0.05,3,5,"grain, node, stress, residual, shell",5,0.0038534313332584,0.4041302069941507,-4.426320744893931,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
12521,0.01,0.05,0.05,3,5,"particle, model, simulation, orientation, angle",5,0.0329402264466648,0.5088943465223397,-2.450650653551752,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,10
12604,0.01,0.05,0.05,3,5,"uncertainty, optimization, two, bayesian, example",5,-0.0748312705444348,0.4082300931967804,-1.847094291742615,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
12608,0.01,0.05,0.05,3,5,"contact, force, function, elastic, nodal",5,0.0005774000083677,0.4753106004109828,-2.236042203745765,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
12655,0.01,0.05,0.05,3,5,"localization, strain, condition, plane, plasticity",5,0.2381532591136742,0.7562848117161837,-1.5965472417598536,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
12701,0.01,0.05,0.05,3,5,"consolidation, fluid, peridynamic, porous, solid",5,0.1707393241405382,0.6559168496640909,-1.4340867795255323,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
12753,0.01,0.05,0.05,3,5,"microstructural, image, constitutive, load, reconstruct",5,-0.2385508319449178,0.4754964752940973,-2.4857360026082547,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
12819,0.01,0.05,0.05,3,5,"method, mesoscopic, flow, blood, bem",5,-0.0377010063505218,0.4543089733267731,-9.295505762099651,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
12904,0.01,0.05,0.05,3,5,"void, pressure, formation, influence, solve",5,0.0201775117675914,0.4410670894286163,-1.6464002256790926,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
12913,0.01,0.05,0.05,3,5,"phasefield, fracture, parameter, crack, length",5,0.1435641522979125,0.7008883633454198,-1.559964014266088,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
12932,0.01,0.05,0.05,3,5,"effective, interphase, modulus, composite, property",5,0.1688766671792887,0.6291742687720486,-1.5405796374449376,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,5
12975,0.01,0.05,0.05,3,5,"field, shape, damage, interphase, phase",5,-0.0093180284453083,0.4102717030250703,-4.992407891818341,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
13000,0.01,0.05,0.05,3,5,"refinement, mesh, criterion, automatically, local",5,0.1511599721512418,0.4679474015989883,-2.2822211226759257,0.0570812243964833,0.548941784680943,-2.713844851682839,285,1,4
13016,0.01,0.05,0.05,3,5,"basis, bound, error, number, reduction",5,0.1162375101497404,0.5706561169240446,-1.9114808273841783,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
13038,0.01,0.05,0.05,3,5,"meshfree, gradient, order, collocation, recursive",5,0.3553798368302819,0.8037928657454252,-2.642755659757243,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
13052,0.01,0.05,0.05,3,5,"wake, solver, flow, embed, add",5,-0.1582513236133066,0.4728974757203204,-2.3307598716653937,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,2
13060,0.01,0.05,0.05,3,5,"response, laser, thermomechanical, thermal, formation",5,0.0778328288966116,0.6011057858139888,-2.579384217507992,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,4
13070,0.01,0.05,0.05,3,5,"gradient, smooth, meshfree, shell, integration",5,0.0819547230875771,0.5481368699031585,-2.0789570403421505,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
13090,0.01,0.05,0.05,3,5,"fiber, orientation, state, effective, reinforce",5,0.1106740149628224,0.7540524366475012,-1.9554247647049263,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,3
13112,0.01,0.05,0.05,3,5,"model, hybrid, continuum, lattice, domain",5,0.0649936548143394,0.5722100525480975,-2.4303834884479683,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
13152,0.01,0.05,0.05,3,5,"couple, solver, fluid, parallel, use",5,0.0041383108213327,0.545549389370225,-1.873102769628996,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,1
13171,0.01,0.05,0.05,3,5,"component, porosity, vary, metallic, multiscale",5,0.0467021951474606,0.7191691873269054,-2.361978550906853,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,6
13258,0.01,0.05,0.05,3,5,"expression, wave, frequency, acoustic, method",5,-0.0916036522516536,0.4165378216450445,-7.680336505336031,0.0570812243964833,0.548941784680943,-2.713844851682839,285,2,5
